"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"ID.baseMean"	"ID.log2FoldChange"	"ID.lfcSE"	"ID.stat"	"ID.pvalue"	"ID.padj"
"AB_024146_T.1"	450.313345576395	3.46868157111208	0.74519946818066	4.65470215589467	3.24449370603088e-06	0.00603115330021074	450.313345576395	3.46868157111208	0.74519946818066	4.65470215589467	3.24449370603088e-06	0.00603115330021074
"AB_027681_T.1"	190.574000535845	-2.90861844943585	0.629651911986727	-4.61940699942981	3.8483832285153e-06	0.00677720541190115	190.574000535845	-2.90861844943585	0.629651911986727	-4.61940699942981	3.8483832285153e-06	0.00677720541190115
"AB_008062_T.1"	37.5651729984176	-4.97390619895812	1.09388122061596	-4.54702586095895	5.44093148861621e-06	0.00910267838045492	37.5651729984176	-4.97390619895812	1.09388122061596	-4.54702586095895	5.44093148861621e-06	0.00910267838045492
"AB_029384_T.1"	24.6889128316392	5.93871145776909	1.31568153129745	4.51379100222885	6.36789720840049e-06	0.00968499275423092	24.6889128316392	5.93871145776909	1.31568153129745	4.51379100222885	6.36789720840049e-06	0.00968499275423092
"AB_040148_T.1"	35.2390476135424	3.6217655184978	0.801237175668473	4.52021652075263	6.17764160948009e-06	0.00968499275423092	35.2390476135424	3.6217655184978	0.801237175668473	4.52021652075263	6.17764160948009e-06	0.00968499275423092
"AB_036607_T.1"	331.002323099421	2.31246880571924	0.514870623733757	4.49135899218643	7.07701482843761e-06	0.0102955180938923	331.002323099421	2.31246880571924	0.514870623733757	4.49135899218643	7.07701482843761e-06	0.0102955180938923
"AB_012293_T.1"	18634.8642051442	-0.988415075586946	0.22083384254079	-4.47583153114032	7.61144869888969e-06	0.0106116280610354	18634.8642051442	-0.988415075586946	0.22083384254079	-4.47583153114032	7.61144869888969e-06	0.0106116280610354
"AB_026831_T.1"	293.183138423232	-2.23844521592599	0.502654971932557	-4.45324395642569	8.45825582700854e-06	0.0113205295988682	293.183138423232	-2.23844521592599	0.502654971932557	-4.45324395642569	8.45825582700854e-06	0.0113205295988682
"AB_015092_T.1"	3071.52391620901	-2.30128524308251	0.518854572808012	-4.43531841808406	9.19362969139068e-06	0.0118314942105358	3071.52391620901	-2.30128524308251	0.518854572808012	-4.43531841808406	9.19362969139068e-06	0.0118314942105358
"AB_015960_T.1"	208.498412345682	-2.94438866299225	0.66698208212104	-4.41449439485529	1.01246339126592e-05	0.0120989375256277	208.498412345682	-2.94438866299225	0.66698208212104	-4.41449439485529	1.01246339126592e-05	0.0120989375256277
