"FoldChange"	"pValue"	"color"
"AB_046021_T.1"	2.53562738020839	0.0157832534642235	"Col_1"
"AB_007266_T.1"	1.75711253986183	0.0153314795274242	"Col_1"
"AB_031047_T.1"	1.34776478692131	0.0152798432315121	"Col_1"
"AB_010948_T.1"	1.09278253986015	0.0151003101385773	"Col_1"
"AB_027974_T.1"	1.31661384182403	0.0151003101385773	"Col_1"
"AB_044954_T.1"	1.01040785484406	0.0151003101385773	"Col_1"
"AB_045556_T.1"	2.05204805235782	0.0151003101385773	"Col_1"
"AB_000550_T.1"	2.12554394107918	0.0148955102204683	"Col_1"
"AB_000785_T.1"	1.55006728451958	0.0148955102204683	"Col_1"
"AB_001772_T.1"	1.35201627040375	0.0148955102204683	"Col_1"
"AB_004587_T.1"	1.14387052926547	0.0148955102204683	"Col_1"
"AB_008170_T.1"	1.41882336567544	0.0148955102204683	"Col_1"
"AB_021240_T.1"	1.05708693546524	0.0148955102204683	"Col_1"
"AB_025887_T.1"	1.23549065457102	0.0148955102204683	"Col_1"
"AB_030586_T.1"	1.14733652323893	0.0148955102204683	"Col_1"
"AB_030652_T.1"	1.03466515943632	0.0148955102204683	"Col_1"
"AB_032659_T.1"	1.73468971580117	0.0148955102204683	"Col_1"
"AB_033120_T.1"	1.34537414055196	0.0148955102204683	"Col_1"
"AB_034350_T.1"	1.82405783715116	0.0148955102204683	"Col_1"
"AB_046044_T.1"	1.07400505198883	0.0148955102204683	"Col_1"
"AB_000618_T.1"	1.10402232921412	0.0146779590185313	"Col_1"
"AB_001216_T.1"	1.19797915702439	0.0146779590185313	"Col_1"
"AB_001820_T.1"	1.06151036204969	0.0146779590185313	"Col_1"
"AB_023304_T.1"	2.3871451085932	0.0146779590185313	"Col_1"
"AB_031684_T.1"	1.38757168760987	0.0146779590185313	"Col_1"
"AB_040654_T.1"	1.04728925862299	0.0146779590185313	"Col_1"
"AB_042585_T.1"	1.02689001943121	0.0146779590185313	"Col_1"
"AB_045242_T.1"	1.54285940603879	0.0145356151681571	"Col_1"
"AB_008690_T.1"	1.44339510262374	0.0143374294412856	"Col_1"
"AB_011565_T.1"	1.2263772740216	0.0143374294412856	"Col_1"
"AB_024770_T.1"	1.44343889668557	0.0143374294412856	"Col_1"
"AB_028098_T.1"	1.02545543320152	0.0143374294412856	"Col_1"
"AB_022800_T.1"	1.8207311875532	0.0136260500672274	"Col_1"
"AB_037630_T.1"	1.00423842205726	0.0135973954529511	"Col_1"
"AB_000533_T.1"	1.84544178353462	0.0134988008602653	"Col_1"
"AB_025762_T.1"	2.59395427269043	0.01131158216856	"Col_1"
"AB_040955_T.1"	1.38461605534728	0.0097613449371455	"Col_1"
"AB_021813_T.1"	1.64825266478796	0.0093164375772713	"Col_1"
"AB_026036_T.1"	1.17283348872031	0.0093164375772713	"Col_1"
"AB_031989_T.1"	1.74112137048508	0.0093164375772713	"Col_1"
"AB_039306_T.1"	1.22032641668169	0.0093164375772713	"Col_1"
"AB_040258_T.1"	1.51518958538987	0.0093164375772713	"Col_1"
"AB_045477_T.1"	1.10649695048151	0.0093164375772713	"Col_1"
"AB_002564_T.1"	1.62404576975527	0.00923745214376406	"Col_1"
"AB_011172_T.1"	1.43577418116136	0.00923745214376406	"Col_1"
"AB_023572_T.1"	4.25656132471763	0.00923745214376406	"Col_1"
"AB_044022_T.1"	2.28928691657394	0.00923745214376406	"Col_1"
"AB_015362_T.1"	1.05309090243567	0.00805950990214182	"Col_1"
"AB_025427_T.1"	1.0491461631983	0.00805950990214182	"Col_1"
"AB_036013_T.1"	1.46805778819814	0.00805950990214182	"Col_1"
"AB_002622_T.1"	2.00862643214944	0.00725687907412389	"Col_1"
"AB_026057_T.1"	1.00375350496049	0.00725687907412389	"Col_1"
"AB_029900_T.1"	1.85808119631437	0.00725687907412389	"Col_1"
"AB_030365_T.1"	1.88019484458204	0.00725687907412389	"Col_1"
"AB_031679_T.1"	1.2969566832166	0.00725687907412389	"Col_1"
"AB_039862_T.1"	1.22543744596068	0.00725687907412389	"Col_1"
"AB_044902_T.1"	1.19741954165234	0.00725687907412389	"Col_1"
"AB_002782_T.1"	1.70234712174394	0.0064220453656556	"Col_1"
"AB_008075_T.1"	1.67730250009038	0.0064220453656556	"Col_1"
"AB_023350_T.1"	2.15744638984902	0.0064220453656556	"Col_1"
"AB_028546_T.1"	1.3276225065106	0.0064220453656556	"Col_1"
"AB_018009_T.1"	1.38994089480841	0.00611853927534758	"Col_1"
"AB_023237_T.1"	1.43785658357236	0.00611853927534758	"Col_1"
"AB_040551_T.1"	1.13355655611171	0.00611853927534758	"Col_1"
"AB_030430_T.1"	1.48701648082264	0.00579524470247398	"Col_1"
"AB_031910_T.1"	1.17023700829731	0.00207273675995543	"Col_1"
"AB_002474_T.1"	2.35437207204392	0.00203152860110603	"Col_1"
"AB_020289_T.1"	1.0613480773026	0.00196064928647866	"Col_1"
"AB_043001_T.1"	2.47220073414056	0.00196064928647866	"Col_1"
"AB_001815_T.1"	1.14885583518433	0.000787860091286936	"Col_1"
"AB_027525_T.1"	1.27606628770491	0.000694771868438296	"Col_1"
"AB_030318_T.1"	1.06881436381403	0.000694771868438296	"Col_1"
"AB_028895_T.1"	1.65140776816492	7.11455044580067e-05	"Col_1"
"AB_027670_T.1"	1.2369972997849	6.25624800647276e-05	"Col_1"
"AB_000334_T.1"	1.13685565769052	5.44131623143052e-05	"Col_1"
"AB_000392_T.1"	1.40240041268884	5.44131623143052e-05	"Col_1"
"AB_000630_T.1"	1.42042552953927	5.44131623143052e-05	"Col_1"
"AB_000788_T.1"	1.36282890256049	5.44131623143052e-05	"Col_1"
"AB_001150_T.1"	1.01798455954766	5.44131623143052e-05	"Col_1"
"AB_001194_T.1"	1.58451400268274	5.44131623143052e-05	"Col_1"
"AB_001306_T.1"	1.44953484213454	5.44131623143052e-05	"Col_1"
"AB_001507_T.1"	1.02092931110663	5.44131623143052e-05	"Col_1"
"AB_001510_T.1"	1.05709537614845	5.44131623143052e-05	"Col_1"
"AB_001633_T.1"	1.01857345212429	5.44131623143052e-05	"Col_1"
"AB_001727_T.1"	1.11646194168359	5.44131623143052e-05	"Col_1"
"AB_001997_T.1"	1.28313131709556	5.44131623143052e-05	"Col_1"
"AB_002039_T.1"	1.28214698389788	5.44131623143052e-05	"Col_1"
"AB_002801_T.1"	2.01066368326427	5.44131623143052e-05	"Col_1"
"AB_002846_T.1"	1.24577050371849	5.44131623143052e-05	"Col_1"
"AB_005014_T.1"	1.27406255307748	5.44131623143052e-05	"Col_1"
"AB_005151_T.1"	1.19403985634883	5.44131623143052e-05	"Col_1"
"AB_008003_T.1"	1.16213849101324	5.44131623143052e-05	"Col_1"
"AB_008594_T.1"	1.02848514297383	5.44131623143052e-05	"Col_1"
"AB_008960_T.1"	1.42068514804153	5.44131623143052e-05	"Col_1"
"AB_009102_T.1"	1.40850532066156	5.44131623143052e-05	"Col_1"
"AB_009624_T.1"	1.42731155162036	5.44131623143052e-05	"Col_1"
"AB_011755_T.1"	1.05574311821206	5.44131623143052e-05	"Col_1"
"AB_012159_T.1"	1.1108253488963	5.44131623143052e-05	"Col_1"
"AB_012405_T.1"	1.00026388958681	5.44131623143052e-05	"Col_1"
"AB_012621_T.1"	1.17734280305576	5.44131623143052e-05	"Col_1"
"AB_012746_T.1"	1.27970820388655	5.44131623143052e-05	"Col_1"
"AB_013019_T.1"	1.10288445778153	5.44131623143052e-05	"Col_1"
"AB_013269_T.1"	1.09765411607241	5.44131623143052e-05	"Col_1"
"AB_013280_T.1"	1.13633890804721	5.44131623143052e-05	"Col_1"
"AB_013316_T.1"	1.03178101171058	5.44131623143052e-05	"Col_1"
"AB_013344_T.1"	1.31155184783548	5.44131623143052e-05	"Col_1"
"AB_013422_T.1"	1.19032520881341	5.44131623143052e-05	"Col_1"
"AB_014345_T.1"	1.10739520809056	5.44131623143052e-05	"Col_1"
"AB_014460_T.1"	1.01454345210079	5.44131623143052e-05	"Col_1"
"AB_014826_T.1"	1.09525312472103	5.44131623143052e-05	"Col_1"
"AB_015108_T.1"	1.03248364146567	5.44131623143052e-05	"Col_1"
"AB_015287_T.1"	1.01530907327763	5.44131623143052e-05	"Col_1"
"AB_015492_T.1"	1.2940366392838	5.44131623143052e-05	"Col_1"
"AB_015540_T.1"	1.09626708798361	5.44131623143052e-05	"Col_1"
"AB_015616_T.1"	1.21537211282663	5.44131623143052e-05	"Col_1"
"AB_015671_T.1"	1.2893193960799	5.44131623143052e-05	"Col_1"
"AB_015745_T.1"	1.30466772506591	5.44131623143052e-05	"Col_1"
"AB_015841_T.1"	1.20173535054995	5.44131623143052e-05	"Col_1"
"AB_016137_T.1"	1.17532395975343	5.44131623143052e-05	"Col_1"
"AB_016151_T.1"	1.0381466327245	5.44131623143052e-05	"Col_1"
"AB_016435_T.1"	1.27036575151466	5.44131623143052e-05	"Col_1"
"AB_017467_T.1"	1.0850983078776	5.44131623143052e-05	"Col_1"
"AB_017735_T.1"	1.07828667145328	5.44131623143052e-05	"Col_1"
"AB_017767_T.1"	1.08435387629611	5.44131623143052e-05	"Col_1"
"AB_018170_T.1"	1.04018301361784	5.44131623143052e-05	"Col_1"
"AB_018335_T.1"	1.42205599340824	5.44131623143052e-05	"Col_1"
"AB_018513_T.1"	1.09945451338418	5.44131623143052e-05	"Col_1"
"AB_018923_T.1"	1.00456597288482	5.44131623143052e-05	"Col_1"
"AB_019175_T.1"	1.04693845404221	5.44131623143052e-05	"Col_1"
"AB_019270_T.1"	1.10033150216766	5.44131623143052e-05	"Col_1"
"AB_019338_T.1"	1.15788234575171	5.44131623143052e-05	"Col_1"
"AB_019364_T.1"	1.03883314750016	5.44131623143052e-05	"Col_1"
"AB_019484_T.1"	1.02877219267514	5.44131623143052e-05	"Col_1"
"AB_019598_T.1"	1.46313659461793	5.44131623143052e-05	"Col_1"
"AB_019750_T.1"	2.2798023722032	5.44131623143052e-05	"Col_1"
"AB_020060_T.1"	1.32960417010553	5.44131623143052e-05	"Col_1"
"AB_020108_T.1"	1.50002963682926	5.44131623143052e-05	"Col_1"
"AB_020465_T.1"	1.23729884934483	5.44131623143052e-05	"Col_1"
"AB_020530_T.1"	1.13926592405675	5.44131623143052e-05	"Col_1"
"AB_020621_T.1"	1.30430827657602	5.44131623143052e-05	"Col_1"
"AB_021295_T.1"	1.32219390032324	5.44131623143052e-05	"Col_1"
"AB_021320_T.1"	1.33330570048453	5.44131623143052e-05	"Col_1"
"AB_021350_T.1"	1.04861417117065	5.44131623143052e-05	"Col_1"
"AB_021430_T.1"	1.07093417502564	5.44131623143052e-05	"Col_1"
"AB_021486_T.1"	1.4193483839011	5.44131623143052e-05	"Col_1"
"AB_021513_T.1"	1.03349329239446	5.44131623143052e-05	"Col_1"
"AB_021760_T.1"	1.33552396120373	5.44131623143052e-05	"Col_1"
"AB_021761_T.1"	1.11318125051281	5.44131623143052e-05	"Col_1"
"AB_021820_T.1"	1.1617934592419	5.44131623143052e-05	"Col_1"
"AB_022205_T.1"	2.14548958767351	5.44131623143052e-05	"Col_1"
"AB_022312_T.1"	1.02239505520486	5.44131623143052e-05	"Col_1"
"AB_022370_T.1"	1.8155602916507	5.44131623143052e-05	"Col_1"
"AB_022492_T.1"	1.51566066070458	5.44131623143052e-05	"Col_1"
"AB_022555_T.1"	1.16457587067775	5.44131623143052e-05	"Col_1"
"AB_022856_T.1"	1.03043914497328	5.44131623143052e-05	"Col_1"
"AB_023025_T.1"	1.20309724672652	5.44131623143052e-05	"Col_1"
"AB_023064_T.1"	1.20802719161353	5.44131623143052e-05	"Col_1"
"AB_023072_T.1"	1.13158175706102	5.44131623143052e-05	"Col_1"
"AB_023255_T.1"	1.12686581843213	5.44131623143052e-05	"Col_1"
"AB_023386_T.1"	1.72717408224243	5.44131623143052e-05	"Col_1"
"AB_023636_T.1"	1.03074540727747	5.44131623143052e-05	"Col_1"
"AB_023652_T.1"	1.00205152448985	5.44131623143052e-05	"Col_1"
"AB_023880_T.1"	1.47583065155452	5.44131623143052e-05	"Col_1"
"AB_024094_T.1"	1.40830265488711	5.44131623143052e-05	"Col_1"
"AB_024447_T.1"	1.11351342589993	5.44131623143052e-05	"Col_1"
"AB_024686_T.1"	1.18007740092925	5.44131623143052e-05	"Col_1"
"AB_024688_T.1"	1.39162781166065	5.44131623143052e-05	"Col_1"
"AB_024690_T.1"	1.44222232332755	5.44131623143052e-05	"Col_1"
"AB_024705_T.1"	1.21408503749635	5.44131623143052e-05	"Col_1"
"AB_025021_T.1"	1.18579360230495	5.44131623143052e-05	"Col_1"
"AB_025318_T.1"	1.31477635984021	5.44131623143052e-05	"Col_1"
"AB_025581_T.1"	1.02336000039097	5.44131623143052e-05	"Col_1"
"AB_025634_T.1"	1.16957082412728	5.44131623143052e-05	"Col_1"
"AB_025650_T.1"	3.23587440171033	5.44131623143052e-05	"Col_1"
"AB_025685_T.1"	1.20369214230826	5.44131623143052e-05	"Col_1"
"AB_025719_T.1"	1.01316748692513	5.44131623143052e-05	"Col_1"
"AB_025734_T.1"	1.69627798622159	5.44131623143052e-05	"Col_1"
"AB_025864_T.1"	1.21562654860045	5.44131623143052e-05	"Col_1"
"AB_025905_T.1"	1.44767524086669	5.44131623143052e-05	"Col_1"
"AB_025981_T.1"	1.54957773507222	5.44131623143052e-05	"Col_1"
"AB_025982_T.1"	1.46853302116295	5.44131623143052e-05	"Col_1"
"AB_026479_T.1"	1.26629412106552	5.44131623143052e-05	"Col_1"
"AB_026685_T.1"	1.04050518693733	5.44131623143052e-05	"Col_1"
"AB_026796_T.1"	1.44079736361925	5.44131623143052e-05	"Col_1"
"AB_026949_T.1"	1.13735622609264	5.44131623143052e-05	"Col_1"
"AB_026982_T.1"	1.6590713583328	5.44131623143052e-05	"Col_1"
"AB_027055_T.1"	1.43449018987358	5.44131623143052e-05	"Col_1"
"AB_027092_T.1"	1.27887156145996	5.44131623143052e-05	"Col_1"
"AB_027139_T.1"	1.43305814188597	5.44131623143052e-05	"Col_1"
"AB_027451_T.1"	1.2425998510555	5.44131623143052e-05	"Col_1"
"AB_027549_T.1"	1.37187412248225	5.44131623143052e-05	"Col_1"
"AB_027659_T.1"	1.0796852025035	5.44131623143052e-05	"Col_1"
"AB_027838_T.1"	1.1296431993714	5.44131623143052e-05	"Col_1"
"AB_027856_T.1"	1.33039937504293	5.44131623143052e-05	"Col_1"
"AB_027905_T.1"	1.22662483964397	5.44131623143052e-05	"Col_1"
"AB_028085_T.1"	1.339963304103	5.44131623143052e-05	"Col_1"
"AB_028147_T.1"	1.01478141581064	5.44131623143052e-05	"Col_1"
"AB_028162_T.1"	1.37240235912609	5.44131623143052e-05	"Col_1"
"AB_028206_T.1"	1.07238058001201	5.44131623143052e-05	"Col_1"
"AB_028408_T.1"	2.11635867425958	5.44131623143052e-05	"Col_1"
"AB_028436_T.1"	2.43291694073592	5.44131623143052e-05	"Col_1"
"AB_028452_T.1"	1.06724354458118	5.44131623143052e-05	"Col_1"
"AB_028683_T.1"	1.61650698669219	5.44131623143052e-05	"Col_1"
"AB_028928_T.1"	1.10068059585697	5.44131623143052e-05	"Col_1"
"AB_028930_T.1"	1.37434640006724	5.44131623143052e-05	"Col_1"
"AB_028934_T.1"	1.19406956431023	5.44131623143052e-05	"Col_1"
"AB_028958_T.1"	1.40745197115857	5.44131623143052e-05	"Col_1"
"AB_029157_T.1"	1.1546947242145	5.44131623143052e-05	"Col_1"
"AB_029217_T.1"	1.42828356770988	5.44131623143052e-05	"Col_1"
"AB_029287_T.1"	1.22047436009217	5.44131623143052e-05	"Col_1"
"AB_029637_T.1"	1.81872770038193	5.44131623143052e-05	"Col_1"
"AB_029644_T.1"	1.03526866832915	5.44131623143052e-05	"Col_1"
"AB_029697_T.1"	1.99356758822185	5.44131623143052e-05	"Col_1"
"AB_029763_T.1"	1.71618152388102	5.44131623143052e-05	"Col_1"
"AB_029864_T.1"	1.03140794825165	5.44131623143052e-05	"Col_1"
"AB_029901_T.1"	1.02838561304732	5.44131623143052e-05	"Col_1"
"AB_030304_T.1"	1.14822020397878	5.44131623143052e-05	"Col_1"
"AB_030340_T.1"	1.46893610664795	5.44131623143052e-05	"Col_1"
"AB_030471_T.1"	1.04545445153288	5.44131623143052e-05	"Col_1"
"AB_030699_T.1"	1.63056641646032	5.44131623143052e-05	"Col_1"
"AB_030920_T.1"	1.08418404874812	5.44131623143052e-05	"Col_1"
"AB_030961_T.1"	1.14288684540865	5.44131623143052e-05	"Col_1"
"AB_031069_T.1"	1.4853936107919	5.44131623143052e-05	"Col_1"
"AB_031090_T.1"	1.45344403703537	5.44131623143052e-05	"Col_1"
"AB_031106_T.1"	1.39819237804508	5.44131623143052e-05	"Col_1"
"AB_031264_T.1"	1.08160027799995	5.44131623143052e-05	"Col_1"
"AB_031274_T.1"	1.05072553687602	5.44131623143052e-05	"Col_1"
"AB_031295_T.1"	1.00357220513687	5.44131623143052e-05	"Col_1"
"AB_031389_T.1"	1.18685524518587	5.44131623143052e-05	"Col_1"
"AB_031530_T.1"	1.35363666219189	5.44131623143052e-05	"Col_1"
"AB_031599_T.1"	1.19066562831371	5.44131623143052e-05	"Col_1"
"AB_031652_T.1"	1.52990253896822	5.44131623143052e-05	"Col_1"
"AB_031828_T.1"	1.09085013682862	5.44131623143052e-05	"Col_1"
"AB_031844_T.1"	1.43581916742164	5.44131623143052e-05	"Col_1"
"AB_031945_T.1"	2.11240803399585	5.44131623143052e-05	"Col_1"
"AB_031951_T.1"	1.02101459992922	5.44131623143052e-05	"Col_1"
"AB_031999_T.1"	1.20082226815724	5.44131623143052e-05	"Col_1"
"AB_032233_T.1"	1.99759669393893	5.44131623143052e-05	"Col_1"
"AB_032583_T.1"	1.48543777396006	5.44131623143052e-05	"Col_1"
"AB_032597_T.1"	1.26961270055258	5.44131623143052e-05	"Col_1"
"AB_032671_T.1"	1.39981047677864	5.44131623143052e-05	"Col_1"
"AB_032684_T.1"	1.6817947696811	5.44131623143052e-05	"Col_1"
"AB_032710_T.1"	1.1692032776409	5.44131623143052e-05	"Col_1"
"AB_032780_T.1"	1.14676317294313	5.44131623143052e-05	"Col_1"
"AB_032866_T.1"	1.37293825161846	5.44131623143052e-05	"Col_1"
"AB_033056_T.1"	1.45179601968508	5.44131623143052e-05	"Col_1"
"AB_033124_T.1"	1.08091444254973	5.44131623143052e-05	"Col_1"
"AB_033314_T.1"	1.08388444140652	5.44131623143052e-05	"Col_1"
"AB_033401_T.1"	1.13863744786913	5.44131623143052e-05	"Col_1"
"AB_033575_T.1"	1.13912356125138	5.44131623143052e-05	"Col_1"
"AB_033653_T.1"	1.31188340201065	5.44131623143052e-05	"Col_1"
"AB_033713_T.1"	2.16992453935995	5.44131623143052e-05	"Col_1"
"AB_033732_T.1"	2.46343175327387	5.44131623143052e-05	"Col_1"
"AB_033974_T.1"	1.11089247486457	5.44131623143052e-05	"Col_1"
"AB_034052_T.1"	1.52497359455804	5.44131623143052e-05	"Col_1"
"AB_034222_T.1"	1.36613630083792	5.44131623143052e-05	"Col_1"
"AB_034284_T.1"	1.12623772445453	5.44131623143052e-05	"Col_1"
"AB_034293_T.1"	1.02520189210305	5.44131623143052e-05	"Col_1"
"AB_034349_T.1"	1.24756845882856	5.44131623143052e-05	"Col_1"
"AB_034354_T.1"	1.19757152542248	5.44131623143052e-05	"Col_1"
"AB_034393_T.1"	1.58776109401398	5.44131623143052e-05	"Col_1"
"AB_034487_T.1"	2.17668119953289	5.44131623143052e-05	"Col_1"
"AB_034584_T.1"	1.15209120563618	5.44131623143052e-05	"Col_1"
"AB_034623_T.1"	1.18918789715419	5.44131623143052e-05	"Col_1"
"AB_035229_T.1"	1.26635833891535	5.44131623143052e-05	"Col_1"
"AB_035517_T.1"	1.60796984607879	5.44131623143052e-05	"Col_1"
"AB_035541_T.1"	1.11167765920363	5.44131623143052e-05	"Col_1"
"AB_035699_T.1"	1.23333497754613	5.44131623143052e-05	"Col_1"
"AB_035824_T.1"	1.61397758642871	5.44131623143052e-05	"Col_1"
"AB_035854_T.1"	1.39646813837895	5.44131623143052e-05	"Col_1"
"AB_036025_T.1"	1.58021145708297	5.44131623143052e-05	"Col_1"
"AB_036041_T.1"	1.013232314636	5.44131623143052e-05	"Col_1"
"AB_036093_T.1"	1.10488854241647	5.44131623143052e-05	"Col_1"
"AB_036280_T.1"	1.15579249076783	5.44131623143052e-05	"Col_1"
"AB_036395_T.1"	1.04227119603966	5.44131623143052e-05	"Col_1"
"AB_036438_T.1"	1.31888578486256	5.44131623143052e-05	"Col_1"
"AB_036465_T.1"	1.15635637835576	5.44131623143052e-05	"Col_1"
"AB_036549_T.1"	1.04340561255462	5.44131623143052e-05	"Col_1"
"AB_036604_T.1"	1.90586138438298	5.44131623143052e-05	"Col_1"
