"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"ID.baseMean"	"ID.log2FoldChange"	"ID.lfcSE"	"ID.stat"	"ID.pvalue"	"ID.padj"
"AB_025629_T.1"	55.1800055864934	-5.39018820909027	1.20801690017426	-4.46201390751462	8.11929550387944e-06	0.00592048799517092	55.1800055864934	-5.39018820909027	1.20801690017426	-4.46201390751462	8.11929550387944e-06	0.00592048799517092
"AB_025657_T.1"	39.3106281785209	-3.20213371722201	0.715291953195408	-4.47668074961166	7.58124856184428e-06	0.00592048799517092	39.3106281785209	-3.20213371722201	0.715291953195408	-4.47668074961166	7.58124856184428e-06	0.00592048799517092
"AB_042963_T.1"	19102.3125945882	-0.753182964763682	0.170388112740288	-4.42039619226085	9.85201045613129e-06	0.00697522340294095	19102.3125945882	-0.753182964763682	0.170388112740288	-4.42039619226085	9.85201045613129e-06	0.00697522340294095
"AB_028487_T.1"	379.458080478096	1.6998492669145	0.385447081337241	4.41007170431067	1.03336396355e-05	0.00716989252469531	379.458080478096	1.6998492669145	0.385447081337241	4.41007170431067	1.03336396355e-05	0.00716989252469531
"AB_029470_T.1"	337.413099671121	3.45900573786334	0.793122455975271	4.36125053805209	1.2932118286114e-05	0.00879688328591894	337.413099671121	3.45900573786334	0.793122455975271	4.36125053805209	1.2932118286114e-05	0.00879688328591894
"AB_024723_T.1"	502.769591314974	-1.54026651139045	0.354089151816538	-4.34993984844951	1.36174880648035e-05	0.00908495953738777	502.769591314974	-1.54026651139045	0.354089151816538	-4.34993984844951	1.36174880648035e-05	0.00908495953738777
"AB_039330_T.1"	1950.25960270844	-1.60245906776472	0.368932659459816	-4.34350016642877	1.40230371341379e-05	0.00917900385391533	1950.25960270844	-1.60245906776472	0.368932659459816	-4.34350016642877	1.40230371341379e-05	0.00917900385391533
"AB_001259_T.1"	80.5332820740783	-1.50266879281521	0.347332709583655	-4.3263094760538	1.51628351414444e-05	0.00974127919864796	80.5332820740783	-1.50266879281521	0.347332709583655	-4.3263094760538	1.51628351414444e-05	0.00974127919864796
"AB_003275_T.1"	635.093948244905	-1.4153277093089	0.327996396447316	-4.315070911263	1.59551679057737e-05	0.0100639397270382	635.093948244905	-1.4153277093089	0.327996396447316	-4.315070911263	1.59551679057737e-05	0.0100639397270382
"AB_015317_T.1"	448.392551151415	-0.971733211173246	0.226257480796563	-4.29481141464211	1.74841897093836e-05	0.0108314555249632	448.392551151415	-0.971733211173246	0.226257480796563	-4.29481141464211	1.74841897093836e-05	0.0108314555249632
"AB_025735_T.1"	3128.39956305975	-1.09498325194145	0.255960898615272	-4.27793173826636	1.88637845120251e-05	0.0114810949524768	3128.39956305975	-1.09498325194145	0.255960898615272	-4.27793173826636	1.88637845120251e-05	0.0114810949524768
"AB_000811_T.1"	735.061084790212	1.94935855424808	0.459482995395585	4.24250423580924	2.21039368091779e-05	0.0132212030307586	735.061084790212	1.94935855424808	0.459482995395585	4.24250423580924	2.21039368091779e-05	0.0132212030307586
"AB_022453_T.1"	581.341984136935	-6.39947184454209	1.51113481086121	-4.23487818462401	2.28675633918555e-05	0.013446127274411	581.341984136935	-6.39947184454209	1.51113481086121	-4.23487818462401	2.28675633918555e-05	0.013446127274411
"AB_027823_T.1"	2700.8362550047	-1.11309990669175	0.263193336482747	-4.22921006119286	2.34513299719701e-05	0.0135595589897931	2700.8362550047	-1.11309990669175	0.263193336482747	-4.22921006119286	2.34513299719701e-05	0.0135595589897931
"AB_021454_T.1"	797.188524947402	-0.84923830946113	0.202446161589024	-4.19488471796826	2.73010405351223e-05	0.0155266835777781	797.188524947402	-0.84923830946113	0.202446161589024	-4.19488471796826	2.73010405351223e-05	0.0155266835777781
"AB_002175_T.1"	106.050946856378	-1.35669561904464	0.325134595347633	-4.17271997030665	3.00984779508175e-05	0.0159119806524503	106.050946856378	-1.35669561904464	0.325134595347633	-4.17271997030665	3.00984779508175e-05	0.0159119806524503
"AB_004541_T.1"	1132.39601096688	0.794187599068174	0.190207268403249	4.17537986710611	2.97489215202334e-05	0.0159119806524503	1132.39601096688	0.794187599068174	0.190207268403249	4.17537986710611	2.97489215202334e-05	0.0159119806524503
"AB_028923_T.1"	14697.4835773454	-0.927635521828821	0.222051811236471	-4.17756341037429	2.94648535029389e-05	0.0159119806524503	14697.4835773454	-0.927635521828821	0.222051811236471	-4.17756341037429	2.94648535029389e-05	0.0159119806524503
"AB_039076_T.1"	994.518397749212	1.16520813738388	0.279331850325402	4.17141165973911	3.02718414349625e-05	0.0159119806524503	994.518397749212	1.16520813738388	0.279331850325402	4.17141165973911	3.02718414349625e-05	0.0159119806524503
"AB_041519_T.1"	853.93650286336	-1.1149820186106	0.266843457657073	-4.1784124235247	2.93550988355005e-05	0.0159119806524503	853.93650286336	-1.1149820186106	0.266843457657073	-4.1784124235247	2.93550988355005e-05	0.0159119806524503
"AB_031247_T.1"	170.042757715352	1.17728668018645	0.283217496496153	4.15682892035745	3.22695451997019e-05	0.0167088815234039	170.042757715352	1.17728668018645	0.283217496496153	4.15682892035745	3.22695451997019e-05	0.0167088815234039
"AB_004287_T.1"	145.432281714215	-1.28012854697815	0.311730167934227	-4.10652762759953	4.0165144104504e-05	0.0194969871015525	145.432281714215	-1.28012854697815	0.311730167934227	-4.10652762759953	4.0165144104504e-05	0.0194969871015525
"AB_016713_T.1"	176.246422550825	-2.37604520931009	0.578414898431345	-4.10785616994634	3.99348654568755e-05	0.0194969871015525	176.246422550825	-2.37604520931009	0.578414898431345	-4.10785616994634	3.99348654568755e-05	0.0194969871015525
"AB_017245_T.1"	4421.68231926902	-1.06472347048285	0.258566850320928	-4.11778798852727	3.82526355961845e-05	0.0194969871015525	4421.68231926902	-1.06472347048285	0.258566850320928	-4.11778798852727	3.82526355961845e-05	0.0194969871015525
"AB_018137_T.1"	317.707585020443	-1.19965183241323	0.292011834431401	-4.10823018440047	3.98702632165484e-05	0.0194969871015525	317.707585020443	-1.19965183241323	0.292011834431401	-4.10823018440047	3.98702632165484e-05	0.0194969871015525
"AB_034551_T.1"	25.8154750572949	-3.37092564101993	0.821212922659851	-4.10481319522071	4.04641724694966e-05	0.0194969871015525	25.8154750572949	-3.37092564101993	0.821212922659851	-4.10481319522071	4.04641724694966e-05	0.0194969871015525
"AB_002058_T.1"	3328.64740234084	-0.864903194451942	0.211074888764378	-4.0976129349874	4.1743252336804e-05	0.019837765891348	3328.64740234084	-0.864903194451942	0.211074888764378	-4.0976129349874	4.1743252336804e-05	0.019837765891348
"AB_029882_T.1"	177.007222928292	1.44549520879405	0.353829149404993	4.08529147817478	4.4021519437609e-05	0.0206377642206693	177.007222928292	1.44549520879405	0.353829149404993	4.08529147817478	4.4021519437609e-05	0.0206377642206693
"AB_028260_T.1"	54.9150126764715	2.06880562375005	0.508033101142401	4.07218667267543	4.65738288005425e-05	0.0215431902499789	54.9150126764715	2.06880562375005	0.508033101142401	4.07218667267543	4.65738288005425e-05	0.0215431902499789
"AB_041464_T.1"	114.85114236815	-1.62153424437925	0.398876608873358	-4.06525278320867	4.79804294128656e-05	0.0219018033840939	114.85114236815	-1.62153424437925	0.398876608873358	-4.06525278320867	4.79804294128656e-05	0.0219018033840939
"AB_005841_T.1"	127.690754074227	1.37058836959113	0.338258456463567	4.05189683628428	5.08040668478612e-05	0.0228895413907273	127.690754074227	1.37058836959113	0.338258456463567	4.05189683628428	5.08040668478612e-05	0.0228895413907273
"AB_008338_T.1"	3300.07534133136	-0.857861562278927	0.212210505414959	-4.04250279976222	5.288368099207e-05	0.0235210341150884	3300.07534133136	-0.857861562278927	0.212210505414959	-4.04250279976222	5.288368099207e-05	0.0235210341150884
"AB_010818_T.1"	184.328732746795	-1.09402662153406	0.270951948198035	-4.03771454241197	5.39744752000967e-05	0.0237023100460982	184.328732746795	-1.09402662153406	0.270951948198035	-4.03771454241197	5.39744752000967e-05	0.0237023100460982
"AB_029397_T.1"	46.1883271300996	-2.04628058109381	0.507953005382177	-4.02848405150042	5.61376682299882e-05	0.0243440998279344	46.1883271300996	-2.04628058109381	0.507953005382177	-4.02848405150042	5.61376682299882e-05	0.0243440998279344
"AB_011806_T.1"	68.0535590333043	-1.95335384592432	0.485555829481557	-4.02292327127443	5.74802265134992e-05	0.0246185681260039	68.0535590333043	-1.95335384592432	0.485555829481557	-4.02292327127443	5.74802265134992e-05	0.0246185681260039
"AB_046084_T.1"	434.218241901618	-1.66293302623144	0.413969375072507	-4.01704359396192	5.89328253395293e-05	0.0249328972765726	434.218241901618	-1.66293302623144	0.413969375072507	-4.01704359396192	5.89328253395293e-05	0.0249328972765726
"AB_028910_T.1"	45.0365617703925	-1.84997124084209	0.460971218223789	-4.01320335783736	5.99002659988932e-05	0.0250368678076338	45.0365617703925	-1.84997124084209	0.460971218223789	-4.01320335783736	5.99002659988932e-05	0.0250368678076338
"AB_014988_T.1"	625.491720313047	0.884000127595708	0.220635468731422	4.00660933021515	6.15966198179456e-05	0.0252544940404671	625.491720313047	0.884000127595708	0.220635468731422	4.00660933021515	6.15966198179456e-05	0.0252544940404671
"AB_019246_T.1"	217.239096511794	-1.89259938605744	0.472495844796785	-4.00553657116589	6.18768590291624e-05	0.0252544940404671	217.239096511794	-1.89259938605744	0.472495844796785	-4.00553657116589	6.18768590291624e-05	0.0252544940404671
"AB_011663_T.1"	49650.4446140461	-0.984694651677145	0.246934638926404	-3.9876732400051	6.67244781346371e-05	0.0269163441331027	49650.4446140461	-0.984694651677145	0.246934638926404	-3.9876732400051	6.67244781346371e-05	0.0269163441331027
"AB_031189_T.1"	579.937473863359	-0.76130758950677	0.191202301341397	-3.98168632995391	6.84280464816515e-05	0.027286273431511	579.937473863359	-0.76130758950677	0.191202301341397	-3.98168632995391	6.84280464816515e-05	0.027286273431511
"AB_016706_T.1"	24.867289707968	3.0431700188587	0.765463551637678	3.97559101585956	7.02046871795447e-05	0.0275545217399607	24.867289707968	3.0431700188587	0.765463551637678	3.97559101585956	7.02046871795447e-05	0.0275545217399607
"AB_040533_T.1"	8.69444480936234	-6.07060919973277	1.52759933618106	-3.9739538084044	7.06892780715006e-05	0.0275545217399607	8.69444480936234	-6.07060919973277	1.52759933618106	-3.9739538084044	7.06892780715006e-05	0.0275545217399607
"AB_022291_T.1"	2706.93390444601	-0.826038092643302	0.209328923256034	-3.94612497783194	7.9426167121695e-05	0.0306161398865093	2706.93390444601	-0.826038092643302	0.209328923256034	-3.94612497783194	7.9426167121695e-05	0.0306161398865093
"AB_001791_T.1"	6045.08677121725	-0.768252572555111	0.195257395356678	-3.93456325253002	8.33481174340744e-05	0.0314294879350316	6045.08677121725	-0.768252572555111	0.195257395356678	-3.93456325253002	8.33481174340744e-05	0.0314294879350316
"AB_004808_T.1"	129.49466077045	-1.4133230632319	0.359156302237349	-3.93511976381221	8.31552192106584e-05	0.0314294879350316	129.49466077045	-1.4133230632319	0.359156302237349	-3.93511976381221	8.31552192106584e-05	0.0314294879350316
"AB_043753_T.1"	163.062135722312	1.73470113773133	0.443242704288657	3.91365976460975	9.09077041457885e-05	0.0339115061529645	163.062135722312	1.73470113773133	0.443242704288657	3.91365976460975	9.09077041457885e-05	0.0339115061529645
"AB_002228_T.1"	739.206710219667	-1.4133984196224	0.365331863315916	-3.86880686177701	0.000109369230321506	0.0399393404033018	739.206710219667	-1.4133984196224	0.365331863315916	-3.86880686177701	0.000109369230321506	0.0399393404033018
"AB_009245_T.1"	1027.6931957229	0.846942082851576	0.218856008281657	3.86985986586031	0.000108897929478995	0.0399393404033018	1027.6931957229	0.846942082851576	0.218856008281657	3.86985986586031	0.000108897929478995	0.0399393404033018
"AB_044238_T.1"	2852.66076744309	-1.39014167085856	0.359735557590873	-3.86434324193099	0.000111388496672981	0.0402530179851987	2852.66076744309	-1.39014167085856	0.359735557590873	-3.86434324193099	0.000111388496672981	0.0402530179851987
"AB_019390_T.1"	17.6587659466335	-2.63848017860104	0.6835858596504	-3.85976412670446	0.000113496523909501	0.0405919732728703	17.6587659466335	-2.63848017860104	0.6835858596504	-3.85976412670446	0.000113496523909501	0.0405919732728703
"AB_020978_T.1"	12.4107199276551	-3.63951323733394	0.944270984708966	-3.85431014642018	0.000116056400520108	0.0406689762307433	12.4107199276551	-3.63951323733394	0.944270984708966	-3.85431014642018	0.000116056400520108	0.0406689762307433
"AB_043178_T.1"	20.9518258360795	-7.24103491408122	1.87766342820138	-3.85640728009355	0.00011506571431763	0.0406689762307433	20.9518258360795	-7.24103491408122	1.87766342820138	-3.85640728009355	0.00011506571431763	0.0406689762307433
"AB_021233_T.1"	429.77921488076	1.81842817635833	0.472458491458855	3.84886335886015	0.000118667174621118	0.0411680162195582	429.77921488076	1.81842817635833	0.472458491458855	3.84886335886015	0.000118667174621118	0.0411680162195582
"AB_020572_T.1"	450.391557068808	-1.43814653917416	0.376475292454418	-3.82002901119543	0.000133435978303955	0.0458332768249584	450.391557068808	-1.43814653917416	0.376475292454418	-3.82002901119543	0.000133435978303955	0.0458332768249584
"AB_001073_T.1"	993.057113864292	-1.39175547938412	0.365890546089349	-3.80374812702663	0.000142523096197241	0.0481072881070821	993.057113864292	-1.39175547938412	0.365890546089349	-3.80374812702663	0.000142523096197241	0.0481072881070821
"AB_002132_T.1"	919.462191489334	-0.853494571553445	0.224413915980301	-3.80321589160435	0.000142829778480038	0.0481072881070821	919.462191489334	-0.853494571553445	0.224413915980301	-3.80321589160435	0.000142829778480038	0.0481072881070821
"AB_000547_T.1"	1139.59962327546	-0.891079663610447	0.235000308763758	-3.79182337375664	0.000149545260671189	0.0489436243698574	1139.59962327546	-0.891079663610447	0.235000308763758	-3.79182337375664	0.000149545260671189	0.0489436243698574
"AB_007113_T.1"	67.1301358001665	2.0402504803413	0.537959324625601	3.79257387491376	0.000149093875853484	0.0489436243698574	67.1301358001665	2.0402504803413	0.537959324625601	3.79257387491376	0.000149093875853484	0.0489436243698574
"AB_032767_T.1"	167.34638323198	-1.11908116135291	0.295011125744114	-3.79335239825355	0.000148626992915578	0.0489436243698574	167.34638323198	-1.11908116135291	0.295011125744114	-3.79335239825355	0.000148626992915578	0.0489436243698574
