"logFC"	"logCPM"	"PValue"	"FDR"
"AB_025512_T.1"	-1.44794962693921	5.53946152384556	0.000344009993765872	0.202363920011946
"AB_039107_T.1"	-7.65655812117182	-0.851915231096376	0.000344901425235709	0.202363920011946
"AB_032715_T.1"	-2.61226557732583	1.98888708350165	0.000360069751527133	0.208446779624067
"AB_041249_T.1"	-4.48163795301101	0.587798461819817	0.000373332185069796	0.2132807475179
"AB_016209_T.1"	-1.01470522034142	4.58264288282543	0.000381621395560723	0.215184905876045
"AB_028371_T.1"	-7.25926847965956	-1.18389605354522	0.000392095315253958	0.218256338432004
"AB_032910_T.1"	-2.35531062830261	2.91232124078045	0.000400771693604542	0.219383050265182
"AB_022022_T.1"	4.87543991470499	2.18892099327487	0.000404225068432783	0.219383050265182
"AB_030682_T.1"	4.14100114502967	-0.270505415486235	0.000410679247642272	0.220134216964594
"AB_024551_T.1"	-3.37550548615606	1.95301936714321	0.000422293990815621	0.223599518210154
"AB_024635_T.1"	-2.94397328427685	0.306673034819272	0.000439330917741028	0.227784723767103
"AB_017339_T.1"	-4.00574312767974	-1.35220016223617	0.000440690883883106	0.227784723767103
"AB_021803_T.1"	2.20197968228497	-0.0208383268177713	0.000451149533518663	0.228944237286052
"AB_025313_T.1"	1.27302634130459	2.25081766627511	0.000453480224943582	0.228944237286052
"AB_036346_T.1"	-2.40098101888314	3.74017495383131	0.000471833918815667	0.234327950805614
"AB_038306_T.1"	-2.6371139799242	2.51463776634898	0.00047493803654922	0.234327950805614
"AB_045708_T.1"	-1.24953468990795	6.59068820964898	0.000492140816416734	0.23672110547943
"AB_031648_T.1"	-3.22595031061796	2.7669986878611	0.000494070929688569	0.23672110547943
"AB_024466_T.1"	-3.50008016999816	-0.879368085409721	0.000503369776521226	0.23672110547943
"AB_001824_T.1"	2.30934465014277	5.8310299587676	0.000505240749778669	0.23672110547943
"AB_023647_T.1"	-2.24753857629403	4.36533813551347	0.000507049214832258	0.23672110547943
"AB_034471_T.1"	5.61957178175211	-2.47000673565994	0.000524628361128355	0.237541043436661
"AB_019254_T.1"	0.94822961959875	8.12997549296133	0.000536255123420424	0.237541043436661
"AB_042595_T.1"	3.13917716186739	1.2919602416672	0.0005391791056242	0.237541043436661
"AB_040198_T.1"	1.91054328208515	1.27859698373626	0.000546789064451514	0.237541043436661
"AB_045329_T.1"	3.23780661507535	0.589904480975742	0.000549070054720718	0.237541043436661
"AB_027427_T.1"	-3.81428546071526	-1.74518208434851	0.000552483631583674	0.237541043436661
"AB_010244_T.1"	5.18214444654743	-0.0339465095770271	0.000560554984675868	0.237541043436661
"AB_040648_T.1"	-6.6101171712743	-1.80470060995778	0.000560600124665995	0.237541043436661
"AB_026378_T.1"	-5.98306595069178	-2.1467870934185	0.000563512682083594	0.237541043436661
"AB_030167_T.1"	-2.93630668878212	1.45774976143805	0.000563515764751395	0.237541043436661
"AB_037073_T.1"	-5.94458483176274	-2.19673665140717	0.00057346935966583	0.239412429403567
"AB_024786_T.1"	2.51061967310121	0.436989150030799	0.000618439034246564	0.255727485608736
"AB_013216_T.1"	-1.13051823665341	6.16647479123087	0.000624958053789132	0.255985177164307
"AB_027431_T.1"	2.56613823791438	6.35016292926701	0.000648369945023803	0.263092768906949
"AB_042577_T.1"	7.24408165195849	-1.3147949815623	0.000658798790691457	0.264849313835571
"AB_026390_T.1"	-3.35843753445434	-0.442522553760647	0.000698179312877326	0.274446902385585
"AB_016025_T.1"	-2.22028694068816	-0.435787676954322	0.000700495323423712	0.274446902385585
"AB_046079_T.1"	-5.91865473916481	1.04644205440074	0.000707530554437441	0.274446902385585
"AB_024402_T.1"	-3.23245833293629	1.69047277698991	0.000712849748525675	0.274446902385585
"AB_033767_T.1"	-6.68202695656618	-1.69041396166464	0.000720035770882918	0.274446902385585
"AB_011671_T.1"	-1.41664138309412	1.43906829367515	0.000720598527614277	0.274446902385585
"AB_000609_T.1"	-1.39989765218112	2.67724451432426	0.000729846386242133	0.274467719217509
"AB_021681_T.1"	-1.67466750157564	1.33500962642147	0.000733296223437998	0.274467719217509
"AB_035785_T.1"	-1.78321036863306	1.36910723263192	0.000758719362955418	0.27780106081418
"AB_030954_T.1"	1.90416771491098	2.56971674184912	0.00076238125143065	0.27780106081418
"AB_025584_T.1"	-2.90453472780811	2.80254613693805	0.000764138762788244	0.27780106081418
"AB_013457_T.1"	-8.43941647583305	-0.196058513114408	0.000770020556497481	0.27780106081418
"AB_025516_T.1"	-1.72165180387461	1.70424580588301	0.000775552409668232	0.27780106081418
"AB_041807_T.1"	-2.8741150447866	0.63375674500733	0.000780591676708508	0.27780106081418
"AB_023831_T.1"	-1.30447445396689	2.56922572263172	0.000795269401186365	0.27936466399378
"AB_043859_T.1"	-6.63114878885032	0.671580439428876	0.0007978538471424	0.27936466399378
"AB_017483_T.1"	-3.05882699337334	-0.668687173742183	0.000818109714910212	0.284165500815773
"AB_041855_T.1"	-5.02189998287885	-2.75343501904915	0.00083898884922573	0.28910490361653
"AB_036940_T.1"	-7.48141645043882	3.12823971817703	0.000873965960169862	0.298786252430355
"AB_022033_T.1"	-4.80991539457705	0.701581645517926	0.000889975817231023	0.301882578379192
"AB_037020_T.1"	0.89433210676414	7.01064760149965	0.000934459820622672	0.314514546448024
"AB_031764_T.1"	2.51501016997372	1.68135763388972	0.000979224128179519	0.325257637464781
"AB_021751_T.1"	-4.82253711253548	-0.179675467522897	0.000981361428621456	0.325257637464781
"AB_031078_T.1"	2.50099005682492	2.21781297781138	0.00102911267958932	0.336402867052343
"AB_041021_T.1"	8.76752497733385	2.86942901316074	0.00103794714772038	0.336402867052343
"AB_016489_T.1"	-2.61000336643639	1.49961907728407	0.0010382326266759	0.336402867052343
"AB_019683_T.1"	2.99242659117304	0.889970955658522	0.00104601039841179	0.336412440579579
"AB_035916_T.1"	4.26780484475271	-2.01879047667848	0.00105992790838323	0.338381984751348
"AB_034802_T.1"	-5.66446220122773	1.2219768777947	0.00107847533070153	0.339878352439731
"AB_035671_T.1"	-1.10891812083923	6.59418941846044	0.00109033477816302	0.339878352439731
"AB_000011_T.1"	1.5457033667086	1.68601763285371	0.00109498748499207	0.339878352439731
"AB_043546_T.1"	4.44699089946756	-1.89772606010531	0.00109592725002447	0.339878352439731
"AB_008645_T.1"	0.86409718131491	4.72105587839242	0.00111774526802527	0.343779375605821
"AB_022453_T.1"	3.47440253413027	3.55158978261032	0.00112434177843352	0.343779375605821
"AB_024673_T.1"	2.84518129686828	-1.7174486077983	0.00113378722856057	0.344243174053447
"AB_010199_T.1"	-4.17924840290158	0.0380695377827397	0.0011477933906679	0.346075648861241
"AB_029161_T.1"	-6.31540301558521	-0.0697055699322103	0.00116620200319851	0.347541010695795
"AB_029201_T.1"	-7.14280324756248	3.17352126313521	0.00116866248011392	0.347541010695795
"AB_000894_T.1"	-3.43574637651876	0.380848822792391	0.00120588472324873	0.35617076812254
"AB_018414_T.1"	3.47880156750883	0.0627114810434709	0.00122913297995701	0.360584430566035
"AB_028111_T.1"	-1.49849849162914	1.10766400492847	0.00126522566231006	0.368109736442426
"AB_030662_T.1"	-2.95101771805506	1.61750240988835	0.00127174122406292	0.368109736442426
"AB_003677_T.1"	1.5297096710198	2.78898100925317	0.00128385622795063	0.368555385252172
"AB_045322_T.1"	1.1902265567034	5.33968154286104	0.00129025792432471	0.368555385252172
"AB_025230_T.1"	-6.40371062480765	1.18089375575377	0.00130223954091077	0.369546643054012
"AB_006315_T.1"	0.998958506201122	6.73629649132753	0.00136917206813919	0.386017615938099
"AB_044450_T.1"	7.43384409089554	0.646371373685439	0.00138366679038604	0.387587385193427
"AB_008969_T.1"	0.754051827315365	4.99683166829632	0.00144880682947362	0.402916736646939
"AB_002408_T.1"	1.51461163657185	1.24001478771898	0.00145695167104817	0.402916736646939
"AB_013124_T.1"	-1.34897659095252	4.6714372835586	0.00149378202759884	0.41048751945751
"AB_011310_T.1"	-0.984563258716947	3.97971129898094	0.00152860286602183	0.417414334823495
"AB_032188_T.1"	-2.88273039239976	-0.677821142114752	0.00155161707033582	0.419789754787265
"AB_030297_T.1"	-2.05974442313028	0.0426501131094897	0.00155663896358077	0.419789754787265
"AB_037875_T.1"	-2.26927482085882	2.07191880531723	0.00157279581185668	0.421008254575744
"AB_037950_T.1"	1.99984487529997	1.20664069603057	0.00158235664131457	0.421008254575744
"AB_028659_T.1"	-3.99265760665459	-0.624152536800313	0.00160323895476293	0.421008254575744
"AB_040347_T.1"	-1.76965848411821	2.67781797776752	0.00160464130998487	0.421008254575744
"AB_027926_T.1"	-4.75623461133551	-2.87714143986193	0.00161913109164091	0.421008254575744
"AB_035917_T.1"	-3.1712550945765	-1.37047160807867	0.00161933710705581	0.421008254575744
"AB_034945_T.1"	-1.66001500581141	0.209034172319217	0.00169240344403678	0.436737242992048
"AB_033890_T.1"	-1.93573555605651	2.85871826072879	0.00171026967492408	0.436737242992048
"AB_038466_T.1"	-1.89599517020283	2.21526691521424	0.00171843018380035	0.436737242992048
"AB_035649_T.1"	-2.80266518479556	0.721834700787924	0.00172007159591967	0.436737242992048
"AB_007369_T.1"	3.03246186412793	0.918725213292922	0.00178338803301842	0.449515518724495
"AB_025416_T.1"	0.954891968774163	4.17153540801601	0.00181994174627665	0.449515518724495
"AB_007840_T.1"	-2.14260352273081	0.217562421703615	0.00182139665592494	0.449515518724495
"AB_030743_T.1"	-3.29704180849791	1.20021972300585	0.0018235146163094	0.449515518724495
"AB_044733_T.1"	-3.7701571724129	-2.14540196930613	0.00184231890146574	0.449515518724495
"AB_045108_T.1"	1.213857587859	3.25346089818096	0.00184662917699497	0.449515518724495
"AB_030518_T.1"	-3.00141757088717	-0.5658411126942	0.00185988180759746	0.449515518724495
"AB_042275_T.1"	-2.70998964283635	2.09080903184905	0.00186357016172199	0.449515518724495
"AB_003689_T.1"	-1.15033920861271	7.55498938013107	0.00186357716547075	0.449515518724495
"AB_045683_T.1"	5.00318663361857	-2.81512910989023	0.00187538075952447	0.449863435453224
"AB_034952_T.1"	2.64506036249166	-1.08464306456797	0.00188901875684261	0.450645144970287
"AB_031444_T.1"	2.71938276929442	0.513869886987347	0.00195108087899549	0.462907265596865
"AB_036516_T.1"	-3.18811778535172	1.03184484364335	0.00198690414951275	0.468844588932307
"AB_004241_T.1"	2.92590067115007	0.950368556054983	0.00203945314599271	0.4786431172579
"AB_023044_T.1"	-1.25797671524696	3.49663146557347	0.00208121446024793	0.485818115242176
"AB_044590_T.1"	1.65232186160635	0.822293888771529	0.0021664975830672	0.503021347923058
"AB_037286_T.1"	1.60941207618329	0.973320443635168	0.00221675012557854	0.510009889023936
"AB_027616_T.1"	-2.45018503992189	0.497706036948412	0.00222009003237192	0.510009889023936
"AB_038473_T.1"	-1.46814456255445	3.80039810893012	0.00225289640867114	0.511429401973628
"AB_000934_T.1"	-3.34450548404132	0.424488602139267	0.00225498104619635	0.511429401973628
"AB_026015_T.1"	-1.45858096943646	2.71948440930873	0.00226160682617662	0.511429401973628
"AB_036137_T.1"	-1.07488828724696	8.28371980006746	0.00229505244462179	0.516303559795797
"AB_045613_T.1"	-1.0651016015299	4.75058991785741	0.00231240006265313	0.517524669692132
"AB_037120_T.1"	3.76355937053979	4.48770768328689	0.0023365289806302	0.520243155287191
"AB_005939_T.1"	-2.00161453221789	0.547474410503084	0.0023869438766121	0.525083186248288
"AB_016217_T.1"	1.09145757280748	4.51105260793664	0.0023879752514611	0.525083186248288
"AB_016563_T.1"	-1.16798448192569	4.00317480155543	0.00239454767324983	0.525083186248288
"AB_002094_T.1"	-1.41223749541128	2.82246634888666	0.00241311777393275	0.526496218636242
"AB_034356_T.1"	-1.17221951537062	3.11041424074067	0.00242623136652503	0.526710567358919
"AB_026097_T.1"	0.842013476922224	5.82675447860706	0.00247661730950452	0.532481778248422
"AB_010241_T.1"	0.796389581832463	5.87134191344341	0.00249721416503037	0.532481778248422
"AB_033641_T.1"	3.30827781579909	0.539674834268858	0.00250095122404107	0.532481778248422
"AB_039707_T.1"	1.41671221832275	2.71060830976323	0.00251487154840518	0.532481778248422
"AB_044035_T.1"	-2.71551509844367	-0.922520191759788	0.00251825207080363	0.532481778248422
"AB_008161_T.1"	4.75537793771898	-2.93618730443211	0.00252774912706355	0.532481778248422
"AB_030731_T.1"	0.841925632983279	3.97490515992301	0.00253866433500906	0.532481778248422
"AB_026979_T.1"	-2.72313072414358	2.44181509594182	0.00259067659374375	0.540289500644866
"AB_045933_T.1"	-3.26579996981254	-2.15426848659589	0.00260812259433825	0.540289500644866
"AB_011881_T.1"	-1.69183174536303	1.75966850819898	0.00262349358617472	0.540289500644866
"AB_045412_T.1"	4.07827999187547	-2.17433277110101	0.00262566411709583	0.540289500644866
"AB_027970_T.1"	-1.25590343652406	1.89255059692591	0.00264631663707749	0.541970640323729
"AB_011996_T.1"	-3.00011273168603	5.77793921483607	0.00269380584097936	0.547639321687855
"AB_025771_T.1"	5.50361247160897	-2.53630254134968	0.00269922186284953	0.547639321687855
"AB_034986_T.1"	-4.19319481912043	-1.00492985652418	0.0027826337689806	0.561936711542324
"AB_009940_T.1"	-1.37222724278597	3.64218785138598	0.00281277747205274	0.565394316118454
"AB_013379_T.1"	-3.65004252904202	-0.755653541763724	0.00290640906968836	0.581522898560964
"AB_025326_T.1"	-3.41149681824487	-0.435176688285206	0.00292826950917377	0.583209199767463
"AB_031446_T.1"	2.27467225725928	2.05405362454514	0.00296392372985238	0.587614796816121
"AB_020743_T.1"	1.44398721920909	2.19786253753921	0.0029832410921002	0.588756189712757
"AB_028252_T.1"	-3.19428254843252	-0.791838846340291	0.00300685694131377	0.590731740624258
"AB_032511_T.1"	0.723959860940983	6.76512832747912	0.00306563242528294	0.599184176843317
"AB_034156_T.1"	-1.48179405568369	0.378630564605341	0.00311894183829205	0.599184176843317
"AB_020597_T.1"	-3.05844611746728	-1.58554324777227	0.00312537606281256	0.599184176843317
"AB_035630_T.1"	-1.12306729383194	2.79474790440527	0.00312681263148766	0.599184176843317
"AB_043616_T.1"	-2.83868092595118	-0.466986557154047	0.00313140426900635	0.599184176843317
"AB_042975_T.1"	1.39258642352521	4.83196982262968	0.00313268248522348	0.599184176843317
"AB_025250_T.1"	3.54048141475198	-2.45986711205489	0.00317675485160405	0.602871407867863
"AB_022737_T.1"	0.697077931360563	8.29422974770777	0.00317973081214567	0.602871407867863
"AB_044533_T.1"	-4.49684590371027	-0.73771300485839	0.0032029792048967	0.604638917905239
"AB_035392_T.1"	1.82163083601449	0.936434174701279	0.00328420940470364	0.617289194516982
"AB_024033_T.1"	-2.75249267919377	1.51863800923448	0.00333759475329527	0.618090140826856
"AB_029224_T.1"	-2.06536366830952	-0.375107093206288	0.00334151578504819	0.618090140826856
"AB_035610_T.1"	4.30323504247934	0.813091248034302	0.00334314074197176	0.618090140826856
"AB_013888_T.1"	-3.56958137548621	-2.69947479044917	0.00334541395491067	0.618090140826856
"AB_043867_T.1"	-2.15385376313196	-0.292943305454786	0.00336396140486099	0.618883374051925
"AB_020569_T.1"	-4.07234084597053	0.00808928604854836	0.00339540356153791	0.622032201834822
"AB_020172_T.1"	-1.2055421672708	5.82600554046841	0.00345947061897626	0.628559077852064
"AB_033083_T.1"	-1.7848547573176	0.946416245718571	0.00345998478987156	0.628559077852064
"AB_014191_T.1"	-2.04125376967473	-0.118184915748167	0.00351391788863317	0.634681309971009
"AB_025051_T.1"	4.11039113539962	0.670587154154702	0.00352767278387389	0.634681309971009
"AB_020301_T.1"	1.55259673971596	5.62277522357362	0.00354250641012775	0.634681309971009
"AB_014701_T.1"	-4.97138842960528	-2.79941539427101	0.00355429859976372	0.634681309971009
"AB_032873_T.1"	-3.24989444773082	-0.715122502929207	0.00356677506179295	0.634681309971009
"AB_036076_T.1"	-1.72717905678296	0.0845583017026191	0.00360170671742326	0.638281233702381
"AB_034732_T.1"	-4.7733956766672	-2.87111436545831	0.00361798861536903	0.638534212766313
"AB_026944_T.1"	0.751474222149167	7.91810029471677	0.00363254757366252	0.638534212766313
"AB_042044_T.1"	2.15178985673482	1.40854989247819	0.00364944229214148	0.638917280000802
"AB_011309_T.1"	-0.925622730146272	3.36093475566681	0.00368838204744442	0.639895733373913
"AB_030668_T.1"	4.83933860595453	0.437885815762588	0.00372551906471422	0.639895733373913
"AB_036463_T.1"	-2.79779480828567	-2.45905435594534	0.00373093352186123	0.639895733373913
"AB_025114_T.1"	2.3353386604899	0.195353553109361	0.00374879459262112	0.639895733373913
"AB_018942_T.1"	3.40368384470776	-2.53294501054896	0.0037569901852607	0.639895733373913
"AB_023752_T.1"	-3.30682990737923	1.80728569604805	0.00377198178457624	0.639895733373913
"AB_029146_T.1"	2.38253178521525	0.139020029581082	0.00380399200135516	0.639895733373913
"AB_021358_T.1"	-4.10111516511266	-1.22837735931912	0.00380813086033152	0.639895733373913
"AB_013674_T.1"	-1.48927227406762	2.99380190935938	0.00381382708133124	0.639895733373913
"AB_031738_T.1"	3.14472089930646	1.48347611060655	0.00382057018276637	0.639895733373913
"AB_044393_T.1"	0.8875263573615	3.15351182861394	0.00382740995519607	0.639895733373913
"AB_025533_T.1"	-3.66936912668621	-0.975532362800578	0.00384258045778887	0.639895733373913
"AB_044090_T.1"	0.993348457112901	4.35763812002441	0.00384662551040101	0.639895733373913
"AB_025657_T.1"	2.35579338254285	-0.064811125333168	0.00387878552800416	0.642782862804903
"AB_030762_T.1"	1.62423108102613	2.59289861621451	0.00391851678195428	0.646280734963674
"AB_001239_T.1"	-1.97296811575319	0.766870066709723	0.00392966313580566	0.646280734963674
"AB_026832_T.1"	2.12613159469677	1.04394751138007	0.00394852799387057	0.64693278655801
"AB_003720_T.1"	-5.42914880449174	-2.49418473817459	0.0039963502863355	0.652306529068101
"AB_035862_T.1"	-4.45794701521536	-3.01762193953663	0.00402320208208307	0.654229917602556
"AB_007306_T.1"	0.769649898541224	4.2709232339332	0.00403912634897422	0.654368611267771
"AB_010157_T.1"	-7.09500314115326	-1.31446414296013	0.00409561248545244	0.661053170607338
"AB_024513_T.1"	1.39868441574542	2.06008603951907	0.00414455591792512	0.666475292016566
"AB_038741_T.1"	3.95704632000274	2.191256857055	0.0042218192431132	0.676394641688151
"AB_023087_T.1"	2.0364633072324	8.56700586135697	0.00431697752505745	0.687028520672661
"AB_024497_T.1"	2.83447722797272	1.06072378731071	0.00431983937868249	0.687028520672661
"AB_016903_T.1"	-2.89796667131939	1.71921509324977	0.0043366221590294	0.687180514236271
"AB_013360_T.1"	1.32707135241471	4.20594781005805	0.00435488710030457	0.687565411349178
"AB_038037_T.1"	-3.70473593899537	-0.898689659017519	0.00440290939142001	0.691234983591564
"AB_028995_T.1"	2.26676217746085	-1.89288983773307	0.00440997029929668	0.691234983591564
"AB_028564_T.1"	1.19546604000465	1.50476943413822	0.00443901213356813	0.693284276313889
"AB_019877_T.1"	4.70578528358171	-2.96708812711569	0.00446385218528858	0.694664997064014
"AB_044915_T.1"	2.7796421550147	-0.808337162308928	0.00449940558672467	0.695331973121143
"AB_041500_T.1"	3.43349675935862	-1.78881272001469	0.00450016777481784	0.695331973121143
"AB_014136_T.1"	-0.735748514433747	5.55696000993108	0.00455455439820797	0.696506205143654
"AB_011564_T.1"	0.636464099750108	8.15563721059552	0.0045578239279801	0.696506205143654
"AB_022042_T.1"	0.716839995105435	5.37752649667366	0.00457157064404856	0.696506205143654
"AB_013864_T.1"	1.42016260020565	0.553210048514146	0.00458175703155895	0.696506205143654
"AB_045662_T.1"	1.74037158039624	1.86885195033758	0.00459335412353436	0.696506205143654
"AB_010320_T.1"	-1.28373501783377	1.57069214442286	0.0046106917797546	0.696506205143654
"AB_010452_T.1"	-2.21566119629479	2.53101395946848	0.0046200605067339	0.696506205143654
"AB_025368_T.1"	-2.22399629786845	1.58053857995936	0.00465907705275757	0.699957811337814
"AB_042735_T.1"	3.41309027739113	-2.51663415890422	0.00471362624850512	0.705711118819294
"AB_037292_T.1"	-2.86081830198086	-1.92698180649994	0.00473764561833326	0.706473505226003
"AB_035578_T.1"	-2.8987587613688	-1.19694514887783	0.00475126130927249	0.706473505226003
"AB_027260_T.1"	-1.47795819856069	2.16315193255838	0.00480659131115057	0.71060901194433
"AB_021997_T.1"	1.91308526489955	3.37135320726112	0.00482604027437217	0.71060901194433
"AB_044416_T.1"	-1.82859501553285	-0.711419007631898	0.00482817399519962	0.71060901194433
"AB_034874_T.1"	-2.9937354601734	-1.39376489366169	0.00486663976156421	0.713850557998631
"AB_038270_T.1"	-4.53757135628178	-2.96590477680708	0.00499758406214977	0.730589578486259
"AB_017941_T.1"	-1.10646966663314	4.28974709487624	0.00506934483214033	0.738593335308284
"AB_028277_T.1"	-1.552124044603	-0.268129003259015	0.00517528365870361	0.751506574894962
"AB_006509_T.1"	-2.99131121034751	1.23692169072316	0.00519459671172105	0.751796666765014
"AB_038608_T.1"	-2.76791691873621	1.59263890953326	0.00532805297812365	0.766052169587378
