"FoldChange"	"pValue"	"color"
"AB_022412_T.1"	1.09814639794907	0	"Col_1"
"AB_035887_T.1"	2.1474377202577	0	"Col_1"
"AB_019613_T.1"	1.22224178348488	0	"Col_1"
"AB_027219_T.1"	4.01657944466311	0	"Col_1"
"AB_014005_T.1"	1.84314581843804	0	"Col_1"
"AB_042200_T.1"	1.97226200772109	0	"Col_1"
"AB_033255_T.1"	1.87229378733497	0	"Col_1"
"AB_007240_T.1"	1.31763694590627	0	"Col_1"
"AB_033458_T.1"	1.0887347631019	0	"Col_1"
"AB_045560_T.1"	1.37266235448052	0	"Col_1"
"AB_006786_T.1"	1.5497576217423	0	"Col_1"
"AB_026612_T.1"	1.24592377983697	0	"Col_1"
"AB_020690_T.1"	1.61624136288925	0	"Col_1"
"AB_009580_T.1"	1.33644019001627	0	"Col_1"
"AB_045865_T.1"	1.74545238162681	0	"Col_1"
"AB_045238_T.1"	1.61510696305929	0	"Col_1"
"AB_023460_T.1"	1.13089143101061	0	"Col_1"
"AB_020330_T.1"	1.27216750137333	0	"Col_1"
"AB_039431_T.1"	1.18940918760034	0	"Col_1"
"AB_008391_T.1"	1.02945704210415	0	"Col_1"
"AB_008927_T.1"	1.05214777031601	0	"Col_1"
"AB_019617_T.1"	1.10737287577778	0	"Col_1"
"AB_021477_T.1"	1.01372173284908	0	"Col_1"
"AB_035397_T.1"	3.62057302447941	0	"Col_1"
"AB_026073_T.1"	2.0550841812166	0	"Col_1"
"AB_040632_T.1"	1.05186584464716	0	"Col_1"
"AB_021614_T.1"	1.82348004977859	0	"Col_1"
"AB_013340_T.1"	2.32419389682326	0	"Col_1"
"AB_004743_T.1"	1.64323582243973	0	"Col_1"
"AB_005230_T.1"	1.60491041542664	0	"Col_1"
"AB_041755_T.1"	4.30816448964578	0	"Col_1"
"AB_039594_T.1"	1.05353059174558	0	"Col_1"
"AB_038467_T.1"	2.24718189409609	0	"Col_1"
"AB_026191_T.1"	2.53842757494004	0	"Col_1"
"AB_027880_T.1"	1.45795952799617	0	"Col_1"
"AB_010238_T.1"	1.41320199784517	0	"Col_1"
"AB_010138_T.1"	1.83547405176473	0	"Col_1"
"AB_027250_T.1"	1.31170275024388	0	"Col_1"
"AB_004588_T.1"	1.09095844189607	0	"Col_1"
"AB_036638_T.1"	1.66097919897915	0	"Col_1"
"AB_009011_T.1"	1.50503737234209	0	"Col_1"
"AB_029764_T.1"	2.40547773311055	0	"Col_1"
"AB_025795_T.1"	1.04463486203924	0	"Col_1"
"AB_015946_T.1"	1.07193824797587	0	"Col_1"
"AB_026619_T.1"	1.31157812697486	0	"Col_1"
"AB_020920_T.1"	1.74270191925869	0	"Col_1"
"AB_010298_T.1"	1.07048171853636	0	"Col_1"
"AB_045538_T.1"	3.84773675626109	0	"Col_1"
"AB_030152_T.1"	1.05139585142434	0	"Col_1"
"AB_033747_T.1"	3.36421505849304	0	"Col_1"
"AB_033352_T.1"	2.64234070659826	0	"Col_1"
"AB_011866_T.1"	1.9506101007918	0	"Col_1"
"AB_035133_T.1"	3.77824749435863	0	"Col_1"
"AB_036099_T.1"	2.46508345260774	0	"Col_1"
"AB_034969_T.1"	1.10309168861567	0	"Col_1"
"AB_021455_T.1"	1.04923949256772	0	"Col_1"
"AB_000802_T.1"	1.25738668921297	0	"Col_1"
"AB_032913_T.1"	2.50775323527041	0	"Col_1"
"AB_023944_T.1"	1.28467020070142	0	"Col_1"
"AB_009280_T.1"	1.05963816356805	0	"Col_1"
"AB_021558_T.1"	1.53857861560637	0	"Col_1"
"AB_012425_T.1"	1.123488006113	0	"Col_1"
"AB_041868_T.1"	1.66719396665823	0	"Col_1"
"AB_028976_T.1"	1.74043467365974	0	"Col_1"
"AB_042822_T.1"	1.09983240892742	0	"Col_1"
"AB_039853_T.1"	1.20124324051406	0	"Col_1"
"AB_028171_T.1"	1.01730922810287	0	"Col_1"
"AB_007797_T.1"	1.10836510256769	0	"Col_1"
"AB_041051_T.1"	3.71125070287307	0	"Col_1"
"AB_023634_T.1"	3.71125119753152	0	"Col_1"
"AB_010061_T.1"	3.71125159263838	0	"Col_1"
"AB_002872_T.1"	3.71125192449418	0	"Col_1"
"AB_008605_T.1"	3.71125215029329	0	"Col_1"
"AB_021528_T.1"	1.40921763838893	0	"Col_1"
"AB_044763_T.1"	1.54167836784569	0	"Col_1"
"AB_033036_T.1"	1.2370484252224	0	"Col_1"
"AB_036373_T.1"	1.39589613603	0	"Col_1"
"AB_034674_T.1"	1.24959040416108	0	"Col_1"
"AB_019700_T.1"	1.01011079783674	0	"Col_1"
"AB_015618_T.1"	1.13497083853888	0	"Col_1"
"AB_000022_T.1"	1.69692070176251	0	"Col_1"
"AB_044589_T.1"	2.19990926414236	0	"Col_1"
"AB_035176_T.1"	1.44513896837191	0	"Col_1"
"AB_012124_T.1"	1.00342628640194	0	"Col_1"
"AB_024369_T.1"	1.59808737776241	0	"Col_1"
"AB_001181_T.1"	2.57776628492337	0	"Col_1"
"AB_036899_T.1"	1.295290567605	0	"Col_1"
"AB_007159_T.1"	2.56837493559616	0	"Col_1"
"AB_039609_T.1"	1.05603732639993	0	"Col_1"
"AB_020658_T.1"	1.2284921264343	0	"Col_1"
"AB_037785_T.1"	1.34327353136489	0	"Col_1"
"AB_028674_T.1"	1.36252500025837	0	"Col_1"
"AB_029263_T.1"	1.06123901697718	0	"Col_1"
"AB_037124_T.1"	1.99863889097592	0	"Col_1"
"AB_024939_T.1"	1.64987813855492	0	"Col_1"
"AB_009916_T.1"	1.92410391532476	0	"Col_1"
"AB_038819_T.1"	2.097507539563	0	"Col_1"
"AB_002698_T.1"	1.78806179787708	0	"Col_1"
"AB_009275_T.1"	1.04098514644822	0	"Col_1"
"AB_019417_T.1"	1.06288316195755	0	"Col_1"
"AB_002924_T.1"	1.18526220824166	0	"Col_1"
"AB_009158_T.1"	1.27910681321239	0	"Col_1"
"AB_036815_T.1"	1.11904687072951	0	"Col_1"
"AB_028577_T.1"	2.22230945898586	0	"Col_1"
"AB_036301_T.1"	1.63000886214193	0	"Col_1"
"AB_002079_T.1"	1.79027938755214	0	"Col_1"
"AB_026727_T.1"	1.32861349131969	0	"Col_1"
"AB_043247_T.1"	1.63971967431275	0	"Col_1"
"AB_005060_T.1"	1.32567839415003	0	"Col_1"
"AB_018423_T.1"	2.13418831206465	0	"Col_1"
"AB_045515_T.1"	1.11562045082669	0	"Col_1"
"AB_036078_T.1"	1.79831640784501	0	"Col_1"
"AB_022204_T.1"	1.41213518954022	0	"Col_1"
"AB_020504_T.1"	1.11749018172521	0	"Col_1"
"AB_001589_T.1"	1.222213483487	0	"Col_1"
"AB_018731_T.1"	1.404595162743	0	"Col_1"
"AB_033276_T.1"	1.5635989465774	0	"Col_1"
"AB_042621_T.1"	2.70956731295713	0	"Col_1"
"AB_031643_T.1"	1.89805309403557	0	"Col_1"
"AB_035469_T.1"	1.40859661574923	0	"Col_1"
"AB_044839_T.1"	2.16856259834589	0	"Col_1"
"AB_023391_T.1"	2.71472873762408	0	"Col_1"
"AB_012478_T.1"	1.30327305240104	0	"Col_1"
"AB_029234_T.1"	2.67884057385113	0	"Col_1"
"AB_001154_T.1"	1.35197853904936	0	"Col_1"
"AB_020518_T.1"	2.18161791147284	0	"Col_1"
"AB_018033_T.1"	1.0955288367196	0	"Col_1"
"AB_043383_T.1"	2.01192749570243	0	"Col_1"
"AB_024506_T.1"	1.77290744383429	0	"Col_1"
"AB_036609_T.1"	1.52719521688703	0	"Col_1"
"AB_041128_T.1"	1.27913612674202	0	"Col_1"
"AB_037943_T.1"	3.39458857614244	0	"Col_1"
"AB_016088_T.1"	3.39927966010165	0	"Col_1"
"AB_021867_T.1"	3.39928153792924	0	"Col_1"
"AB_020971_T.1"	3.39459321148471	0	"Col_1"
"AB_034886_T.1"	3.39380141537187	0	"Col_1"
"AB_034035_T.1"	1.0376398156932	0	"Col_1"
"AB_000047_T.1"	1.13348048456872	0	"Col_1"
"AB_007575_T.1"	1.14977718628514	0	"Col_1"
"AB_017023_T.1"	3.66006932579583	0	"Col_1"
"AB_001169_T.1"	1.02998669548661	0	"Col_1"
"AB_020895_T.1"	3.66160442036177	0	"Col_1"
"AB_002084_T.1"	3.6616027727128	0	"Col_1"
"AB_035869_T.1"	3.67056034863507	0	"Col_1"
"AB_033515_T.1"	3.67055922017083	0	"Col_1"
"AB_025549_T.1"	3.67055777382396	0	"Col_1"
"AB_014264_T.1"	3.67055656975533	0	"Col_1"
"AB_010844_T.1"	1.26182331815164	0	"Col_1"
"AB_008994_T.1"	2.43705504362861	0	"Col_1"
"AB_035875_T.1"	1.36050334719022	0	"Col_1"
"AB_021405_T.1"	1.48063617795489	0	"Col_1"
"AB_040716_T.1"	4.05848463757567	0	"Col_1"
"AB_038858_T.1"	4.05848524854009	0	"Col_1"
"AB_031782_T.1"	4.05848531073781	0	"Col_1"
"AB_037742_T.1"	4.0584858830074	0	"Col_1"
"AB_014832_T.1"	4.05848598059559	0	"Col_1"
"AB_002157_T.1"	1.85751260508113	0	"Col_1"
"AB_035496_T.1"	1.50973960127803	0	"Col_1"
"AB_044550_T.1"	1.18644220808921	0	"Col_1"
"AB_002481_T.1"	2.64984793746954	0	"Col_1"
"AB_042686_T.1"	1.45199417374267	0	"Col_1"
"AB_018521_T.1"	1.59725311573549	0	"Col_1"
"AB_031900_T.1"	2.27928365978617	0	"Col_1"
"AB_038344_T.1"	3.43792568790369	0	"Col_1"
"AB_044816_T.1"	3.44298414728935	0	"Col_1"
"AB_033369_T.1"	3.44298000505582	0	"Col_1"
"AB_005221_T.1"	1.46568308897621	0	"Col_1"
"AB_000863_T.1"	1.58623099337319	0	"Col_1"
"AB_018596_T.1"	1.4873814758942	0	"Col_1"
"AB_039981_T.1"	3.52816643578374	0	"Col_1"
"AB_023511_T.1"	3.52241789055694	0	"Col_1"
"AB_001534_T.1"	1.19952006117319	0	"Col_1"
"AB_015281_T.1"	1.40317781497411	0	"Col_1"
"AB_022570_T.1"	1.00280887305991	0	"Col_1"
"AB_043210_T.1"	3.61496154629885	0	"Col_1"
"AB_041654_T.1"	3.61495862372028	0	"Col_1"
"AB_041692_T.1"	3.61258856902641	0	"Col_1"
"AB_038335_T.1"	3.61258646586761	0	"Col_1"
"AB_036411_T.1"	3.6149537966732	0	"Col_1"
"AB_032061_T.1"	3.61258205653219	0	"Col_1"
"AB_027281_T.1"	1.28189669186889	0	"Col_1"
"AB_022697_T.1"	1.13119102645012	0	"Col_1"
"AB_021490_T.1"	1.572535577392	0	"Col_1"
"AB_014094_T.1"	3.4571422858869	0	"Col_1"
"AB_045980_T.1"	3.62869187466696	0	"Col_1"
"AB_040127_T.1"	3.62868833420974	0	"Col_1"
"AB_034059_T.1"	3.62868383336339	0	"Col_1"
"AB_037850_T.1"	1.38012786438145	0	"Col_1"
"AB_027599_T.1"	3.6286809266519	0	"Col_1"
"AB_022853_T.1"	3.62867681927707	0	"Col_1"
"AB_029178_T.1"	1.34200108216936	0	"Col_1"
"AB_028728_T.1"	1.32444692468442	0	"Col_1"
"AB_003499_T.1"	1.19642542673121	0	"Col_1"
"AB_003780_T.1"	1.21037001462102	0	"Col_1"
"AB_010728_T.1"	1.61064776571017	0	"Col_1"
"AB_002621_T.1"	2.23467038021148	0	"Col_1"
"AB_033902_T.1"	2.03080274581659	0	"Col_1"
"AB_038230_T.1"	2.50138681640351	0	"Col_1"
"AB_006962_T.1"	1.09640612007561	0	"Col_1"
"AB_045886_T.1"	2.96075681504882	0	"Col_1"
"AB_021322_T.1"	1.42607504112314	0	"Col_1"
"AB_037616_T.1"	1.03904072940312	0	"Col_1"
"AB_045502_T.1"	1.38754235444443	0	"Col_1"
"AB_046016_T.1"	3.56803374023661	0	"Col_1"
"AB_040465_T.1"	3.5680493259665	0	"Col_1"
"AB_037904_T.1"	3.56804936837714	0	"Col_1"
"AB_004764_T.1"	3.5680732278238	0	"Col_1"
"AB_037893_T.1"	3.56807553049988	0	"Col_1"
"AB_020173_T.1"	1.19434481029696	0	"Col_1"
"AB_036655_T.1"	3.56808868051161	0	"Col_1"
"AB_034941_T.1"	3.56808944648211	0	"Col_1"
"AB_002214_T.1"	1.23869077618883	0	"Col_1"
"AB_034568_T.1"	3.31793710446788	0	"Col_1"
"AB_019538_T.1"	1.07476717435838	0	"Col_1"
"AB_024604_T.1"	1.16625343836307	0	"Col_1"
"AB_018693_T.1"	1.48388540114984	0	"Col_1"
"AB_026045_T.1"	1.8379096434031	0	"Col_1"
"AB_023346_T.1"	3.70675321979867	0	"Col_1"
"AB_024885_T.1"	3.705982508375	0	"Col_1"
"AB_007789_T.1"	3.70598257512828	0	"Col_1"
"AB_044825_T.1"	2.15757720871781	0	"Col_1"
"AB_020357_T.1"	2.00204597181205	0	"Col_1"
"AB_019508_T.1"	1.33324469408811	0	"Col_1"
"AB_036063_T.1"	1.27136748035729	0	"Col_1"
"AB_041371_T.1"	2.26437615482969	0	"Col_1"
"AB_006247_T.1"	1.46287359388856	0	"Col_1"
"AB_003808_T.1"	1.97622942736452	0	"Col_1"
"AB_008006_T.1"	2.42801868053498	0	"Col_1"
"AB_031872_T.1"	1.05298587538809	0	"Col_1"
"AB_011044_T.1"	1.16199854379205	0	"Col_1"
"AB_012619_T.1"	1.02569949103756	0	"Col_1"
"AB_041069_T.1"	1.11493916466097	0	"Col_1"
"AB_015664_T.1"	1.68596435470865	0	"Col_1"
"AB_036392_T.1"	1.78149452409951	0	"Col_1"
"AB_038602_T.1"	3.38523444120338	0	"Col_1"
"AB_000270_T.1"	1.03333042812533	0	"Col_1"
"AB_012521_T.1"	1.46286920667885	0	"Col_1"
"AB_037328_T.1"	1.9453754022351	0	"Col_1"
"AB_034084_T.1"	2.05979787063733	0	"Col_1"
"AB_026834_T.1"	2.78728827030093	0	"Col_1"
"AB_037884_T.1"	1.37574308356085	0	"Col_1"
"AB_028963_T.1"	1.39238185408995	0	"Col_1"
"AB_045061_T.1"	2.34884257726804	0	"Col_1"
"AB_033808_T.1"	1.62444302153095	0	"Col_1"
"AB_022331_T.1"	1.97664846555373	0	"Col_1"
"AB_015635_T.1"	1.04756422589541	0	"Col_1"
"AB_026409_T.1"	1.79709448238771	0	"Col_1"
"AB_041053_T.1"	2.03598656334538	0	"Col_1"
"AB_008777_T.1"	1.42791682876758	0	"Col_1"
"AB_004249_T.1"	1.05229655571062	0	"Col_1"
"AB_041922_T.1"	1.15342006953107	0	"Col_1"
"AB_030104_T.1"	1.78635914794719	0	"Col_1"
"AB_038139_T.1"	2.08727345368169	0	"Col_1"
"AB_038896_T.1"	2.03925974765003	0	"Col_1"
"AB_024388_T.1"	2.39112813432426	0	"Col_1"
"AB_023948_T.1"	2.30704818362718	0	"Col_1"
"AB_033167_T.1"	1.96863832725549	0	"Col_1"
"AB_020045_T.1"	1.03175435099844	0	"Col_1"
"AB_008373_T.1"	2.32563087906593	0	"Col_1"
"AB_018218_T.1"	1.39551687426079	0	"Col_1"
"AB_039951_T.1"	1.81095701350288	0	"Col_1"
"AB_010909_T.1"	1.12856183524253	0	"Col_1"
"AB_045279_T.1"	1.07828302264034	0	"Col_1"
"AB_009570_T.1"	2.30223879958436	0	"Col_1"
"AB_026489_T.1"	2.4646708786142	0	"Col_1"
"AB_042224_T.1"	1.21242381697405	0	"Col_1"
"AB_020835_T.1"	1.55281684763832	0	"Col_1"
"AB_002617_T.1"	1.39227351926427	0	"Col_1"
"AB_000871_T.1"	1.26485440044047	0	"Col_1"
"AB_029099_T.1"	1.63216462220459	0	"Col_1"
"AB_029980_T.1"	1.89148864872114	0	"Col_1"
"AB_046133_T.1"	1.92063036441519	0	"Col_1"
"AB_040214_T.1"	2.4356029503752	0	"Col_1"
"AB_028083_T.1"	1.25507356297067	0	"Col_1"
"AB_013655_T.1"	1.08106011127341	0	"Col_1"
"AB_019576_T.1"	1.05830225800322	0	"Col_1"
"AB_011053_T.1"	2.05832673351737	0	"Col_1"
"AB_027411_T.1"	2.2878415644638	0	"Col_1"
"AB_015649_T.1"	1.02752688145245	0	"Col_1"
"AB_040924_T.1"	1.27222974503258	0	"Col_1"
"AB_044237_T.1"	2.52844031106726	0	"Col_1"
"AB_029702_T.1"	1.19309540418925	0	"Col_1"
"AB_003461_T.1"	1.08033877483632	0	"Col_1"
"AB_020860_T.1"	1.80122683772255	0	"Col_1"
"AB_041302_T.1"	1.54948605742894	0	"Col_1"
"AB_042037_T.1"	1.70511175985288	0	"Col_1"
"AB_000993_T.1"	1.56125543730303	0	"Col_1"
"AB_021382_T.1"	1.02279534293206	0	"Col_1"
"AB_032682_T.1"	3.48419729846297	0	"Col_1"
"AB_044528_T.1"	3.2548403403037	0	"Col_1"
"AB_044046_T.1"	1.89798343781007	0	"Col_1"
"AB_023728_T.1"	1.05922781061318	0	"Col_1"
"AB_031136_T.1"	1.03622825459244	0	"Col_1"
"AB_007832_T.1"	3.08547674809807	0	"Col_1"
"AB_034611_T.1"	1.68446576618204	0	"Col_1"
"AB_012863_T.1"	2.56457301617374	0	"Col_1"
"AB_004283_T.1"	1.39751571479167	0	"Col_1"
"AB_036770_T.1"	1.0194287407347	0	"Col_1"
"AB_042632_T.1"	3.31908946093853	0	"Col_1"
"AB_030116_T.1"	3.31908955377647	0	"Col_1"
"AB_036572_T.1"	3.31908956566313	0	"Col_1"
"AB_029962_T.1"	3.31908968489806	0	"Col_1"
"AB_025753_T.1"	3.31908981624278	0	"Col_1"
"AB_025026_T.1"	3.31909003783804	0	"Col_1"
"AB_007305_T.1"	3.31909021593612	0	"Col_1"
"AB_014341_T.1"	3.31909027082644	0	"Col_1"
"AB_005146_T.1"	3.31909031504171	0	"Col_1"
"AB_001476_T.1"	3.31909054840676	0	"Col_1"
"AB_035055_T.1"	3.75623320971675	0	"Col_1"
"AB_032825_T.1"	3.75623405409824	0	"Col_1"
"AB_021891_T.1"	1.35441502163153	0	"Col_1"
"AB_037514_T.1"	3.31369680305706	0	"Col_1"
"AB_044005_T.1"	3.31369677035963	0	"Col_1"
"AB_041405_T.1"	3.31369663396391	0	"Col_1"
"AB_029155_T.1"	3.31369658165401	0	"Col_1"
"AB_014090_T.1"	3.31369630714194	0	"Col_1"
"AB_005741_T.1"	3.31369622405582	0	"Col_1"
"AB_001948_T.1"	3.31369599816525	0	"Col_1"
"AB_046169_T.1"	3.3127701139625	0	"Col_1"
"AB_044125_T.1"	3.31276997762892	0	"Col_1"
"AB_044376_T.1"	3.31276992616708	0	"Col_1"
"AB_042323_T.1"	3.31276990825536	0	"Col_1"
"AB_000951_T.1"	3.31369578088108	0	"Col_1"
"AB_041973_T.1"	3.31276968832623	0	"Col_1"
"AB_041768_T.1"	3.31276932550094	0	"Col_1"
"AB_037832_T.1"	3.31276898551109	0	"Col_1"
"AB_013917_T.1"	3.31276890122563	0	"Col_1"
"AB_009324_T.1"	3.31276870173818	0	"Col_1"
"AB_007417_T.1"	3.31276853666385	0	"Col_1"
"AB_002042_T.1"	3.31276849087709	0	"Col_1"
"AB_039576_T.1"	1.45434315717576	0	"Col_1"
"AB_001957_T.1"	2.17967470225972	0	"Col_1"
"AB_002256_T.1"	2.41559520554348	0	"Col_1"
"AB_021185_T.1"	1.0357177748218	0	"Col_1"
"AB_020909_T.1"	1.04027703160661	0	"Col_1"
"AB_022510_T.1"	1.79880920211698	0	"Col_1"
"AB_030799_T.1"	1.99409592230861	0	"Col_1"
"AB_043248_T.1"	1.73981489951835	0	"Col_1"
"AB_014739_T.1"	1.09280351777885	0	"Col_1"
"AB_018766_T.1"	1.47227218319776	0	"Col_1"
"AB_002563_T.1"	1.66386826503316	0	"Col_1"
"AB_010410_T.1"	1.98857415695616	0	"Col_1"
"AB_003058_T.1"	2.01753302798714	0	"Col_1"
"AB_041257_T.1"	1.70703635328822	0	"Col_1"
"AB_040187_T.1"	2.11491593616028	0	"Col_1"
"AB_038777_T.1"	1.40275285866005	0	"Col_1"
"AB_040122_T.1"	3.46657841293522	0	"Col_1"
"AB_026851_T.1"	1.18868764627944	0	"Col_1"
"AB_039574_T.1"	3.46659306825085	0	"Col_1"
"AB_021757_T.1"	1.5527874711075	0	"Col_1"
"AB_043249_T.1"	1.45632317209749	0	"Col_1"
"AB_010950_T.1"	2.00805945865631	0	"Col_1"
"AB_010541_T.1"	1.03931484588908	0	"Col_1"
"AB_026717_T.1"	2.22865799182183	0	"Col_1"
"AB_002652_T.1"	1.81564918828309	0	"Col_1"
"AB_043828_T.1"	2.23094582626811	0	"Col_1"
"AB_007771_T.1"	2.33828384083872	0	"Col_1"
"AB_010395_T.1"	1.6104765092974	0	"Col_1"
"AB_017787_T.1"	1.38424694604804	0	"Col_1"
"AB_031132_T.1"	2.33853067753655	0	"Col_1"
"AB_025106_T.1"	1.51067151851505	0	"Col_1"
"AB_036819_T.1"	1.14569336654198	0	"Col_1"
"AB_016150_T.1"	1.1152794542218	0	"Col_1"
"AB_027126_T.1"	1.64384143891124	0	"Col_1"
"AB_032792_T.1"	1.72935402051285	0	"Col_1"
"AB_042800_T.1"	1.33406005193581	0	"Col_1"
"AB_036806_T.1"	1.24539717584724	0	"Col_1"
"AB_013522_T.1"	1.10832588517956	0	"Col_1"
"AB_026934_T.1"	1.68412017946698	0	"Col_1"
"AB_014023_T.1"	1.44684103920465	0	"Col_1"
"AB_045999_T.1"	3.27186886679174	0	"Col_1"
"AB_028620_T.1"	3.27266637507885	0	"Col_1"
"AB_039949_T.1"	3.4212405723376	0	"Col_1"
"AB_042294_T.1"	3.27186416630428	0	"Col_1"
"AB_038040_T.1"	3.27186365894894	0	"Col_1"
"AB_045698_T.1"	3.27186323163732	0	"Col_1"
"AB_015546_T.1"	3.27266206561454	0	"Col_1"
"AB_034892_T.1"	3.27185958690705	0	"Col_1"
"AB_040382_T.1"	3.27185901322614	0	"Col_1"
"AB_033269_T.1"	3.27185417967658	0	"Col_1"
"AB_023707_T.1"	3.27184839639095	0	"Col_1"
"AB_031449_T.1"	3.26718199197196	0	"Col_1"
"AB_013595_T.1"	3.27184274924368	0	"Col_1"
"AB_003069_T.1"	3.26717993280942	0	"Col_1"
"AB_004297_T.1"	3.27183543403768	0	"Col_1"
"AB_003920_T.1"	1.82903051875519	0	"Col_1"
"AB_001473_T.1"	1.05548394594131	0	"Col_1"
"AB_013827_T.1"	1.96698129431631	0	"Col_1"
"AB_016999_T.1"	1.56547533851235	0	"Col_1"
"AB_021483_T.1"	1.11987621418074	0	"Col_1"
"AB_031748_T.1"	1.03665264401994	0	"Col_1"
"AB_005709_T.1"	2.21956361456092	0	"Col_1"
"AB_032778_T.1"	1.56764420396855	0	"Col_1"
"AB_045707_T.1"	2.01050060540255	0	"Col_1"
"AB_039934_T.1"	2.60764425568479	0	"Col_1"
"AB_005315_T.1"	1.76833393360924	0	"Col_1"
"AB_046154_T.1"	1.34170209751359	0	"Col_1"
"AB_029789_T.1"	1.01007122677674	0	"Col_1"
"AB_000837_T.1"	1.49478225271687	0	"Col_1"
"AB_011928_T.1"	1.18539286137232	0	"Col_1"
"AB_026808_T.1"	1.45530122238403	0	"Col_1"
"AB_021656_T.1"	1.04175873805063	0	"Col_1"
"AB_040324_T.1"	1.14815086679391	0	"Col_1"
"AB_029518_T.1"	1.23253549144767	0	"Col_1"
"AB_037492_T.1"	3.24961851890797	0	"Col_1"
"AB_034297_T.1"	1.84341994787944	0	"Col_1"
"AB_029148_T.1"	1.02508989776145	0	"Col_1"
"AB_036081_T.1"	2.88897185927195	0	"Col_1"
"AB_044565_T.1"	2.22268522458459	0	"Col_1"
"AB_036010_T.1"	1.02582176816222	0	"Col_1"
"AB_001141_T.1"	1.05277818858366	0	"Col_1"
"AB_005735_T.1"	1.65841480873128	0	"Col_1"
"AB_013999_T.1"	1.07703186988416	0	"Col_1"
"AB_044627_T.1"	1.41553148993699	0	"Col_1"
"AB_033091_T.1"	1.03910474064099	0	"Col_1"
"AB_036464_T.1"	1.47655144801255	0	"Col_1"
"AB_025939_T.1"	1.35889814071789	0	"Col_1"
"AB_039202_T.1"	1.56418097786106	0	"Col_1"
"AB_011557_T.1"	2.06365518337437	0	"Col_1"
"AB_028960_T.1"	2.17385971565624	0	"Col_1"
"AB_023672_T.1"	3.19017376928429	0	"Col_1"
"AB_021633_T.1"	1.09061552835159	0	"Col_1"
"AB_035561_T.1"	2.1625618826223	0	"Col_1"
"AB_041701_T.1"	3.18722362025746	0	"Col_1"
"AB_033576_T.1"	1.27086735780943	0	"Col_1"
"AB_032706_T.1"	2.1416846404901	0	"Col_1"
"AB_009618_T.1"	1.47971265446417	0	"Col_1"
"AB_043309_T.1"	1.10082100103841	0	"Col_1"
"AB_014368_T.1"	2.14526908419896	0	"Col_1"
"AB_042172_T.1"	2.15881039467503	0	"Col_1"
"AB_022121_T.1"	2.29403703425011	0	"Col_1"
"AB_033528_T.1"	1.6974090176484	0	"Col_1"
"AB_005862_T.1"	1.78373380797574	0	"Col_1"
"AB_014790_T.1"	1.10642936040334	0	"Col_1"
"AB_014053_T.1"	2.37783840284423	0	"Col_1"
"AB_014008_T.1"	1.05101930493523	0	"Col_1"
"AB_025097_T.1"	2.02781984674406	0	"Col_1"
"AB_027017_T.1"	2.3091370482986	0	"Col_1"
"AB_032056_T.1"	2.13661850221352	0	"Col_1"
"AB_008773_T.1"	1.63939119033835	0	"Col_1"
"AB_040205_T.1"	1.12750885612141	0	"Col_1"
"AB_045335_T.1"	1.24062733066766	0	"Col_1"
"AB_024624_T.1"	1.25679913855007	0	"Col_1"
"AB_002819_T.1"	1.51286737005353	0	"Col_1"
"AB_014122_T.1"	1.13244182123038	0	"Col_1"
"AB_008329_T.1"	1.23654913442604	0	"Col_1"
"AB_030564_T.1"	1.08565023747672	0	"Col_1"
"AB_022549_T.1"	1.15899896056992	0	"Col_1"
"AB_006325_T.1"	1.42299099221033	0	"Col_1"
"AB_028778_T.1"	1.74582106196227	0	"Col_1"
"AB_019136_T.1"	3.24956541267504	0	"Col_1"
"AB_001266_T.1"	3.24956171049089	0	"Col_1"
"AB_030841_T.1"	1.04009639422485	0	"Col_1"
"AB_007498_T.1"	2.20595651728641	0	"Col_1"
"AB_045193_T.1"	1.28930516529045	0	"Col_1"
"AB_022403_T.1"	1.9838812225277	0	"Col_1"
"AB_027469_T.1"	1.38386990113104	0	"Col_1"
"AB_034890_T.1"	2.28203416558162	0	"Col_1"
"AB_023896_T.1"	2.31921233487973	0	"Col_1"
"AB_043881_T.1"	1.89568297819301	0	"Col_1"
"AB_029215_T.1"	2.02596589598759	0	"Col_1"
"AB_043410_T.1"	1.53985130873733	0	"Col_1"
"AB_033246_T.1"	1.45405975472704	0	"Col_1"
"AB_026919_T.1"	1.87832766486491	0	"Col_1"
"AB_011591_T.1"	1.078553443569	0	"Col_1"
"AB_022818_T.1"	1.12403296927602	0	"Col_1"
"AB_040840_T.1"	1.89301549842181	0	"Col_1"
"AB_003195_T.1"	1.14768594757534	0	"Col_1"
"AB_038049_T.1"	1.56684169165323	0	"Col_1"
"AB_005029_T.1"	1.18430228559659	0	"Col_1"
"AB_009440_T.1"	1.59258156113914	0	"Col_1"
"AB_016997_T.1"	2.10909650384827	0	"Col_1"
"AB_033297_T.1"	2.20987038395835	0	"Col_1"
"AB_009842_T.1"	2.2098699692011	0	"Col_1"
"AB_040472_T.1"	2.02368004674794	0	"Col_1"
"AB_042305_T.1"	2.3717109691362	0	"Col_1"
"AB_007027_T.1"	2.1511158547131	0	"Col_1"
"AB_045834_T.1"	1.60569224869564	0	"Col_1"
"AB_044229_T.1"	1.38579629874587	0	"Col_1"
"AB_021617_T.1"	1.46130905691701	0	"Col_1"
"AB_018932_T.1"	1.4826839706564	0	"Col_1"
"AB_002811_T.1"	1.08954842771668	0	"Col_1"
