"FoldChange"	"pValue"	"color"
"AB_039908_T.1"	-1.98982098296572	0	"Col_2"
"AB_036327_T.1"	-1.84038797803511	0	"Col_2"
"AB_029325_T.1"	-1.08223311977061	0	"Col_2"
"AB_025905_T.1"	-1.40244636350573	0	"Col_2"
"AB_030365_T.1"	-1.81439424077478	0	"Col_2"
"AB_018445_T.1"	-1.00907584929964	0	"Col_2"
"AB_030241_T.1"	-1.05331594134207	0	"Col_2"
"AB_031684_T.1"	-1.31790614392453	0	"Col_2"
"AB_040706_T.1"	-1.60464483140126	0	"Col_2"
"AB_037363_T.1"	-1.4930856426262	0	"Col_2"
"AB_045918_T.1"	-1.96634666998039	0	"Col_2"
"AB_035517_T.1"	-1.57693447851715	0	"Col_2"
"AB_039641_T.1"	-1.46967475683352	0	"Col_2"
"AB_028206_T.1"	-1.53017254757797	0	"Col_2"
"AB_021188_T.1"	-1.55657061716284	0	"Col_2"
"AB_022492_T.1"	-2.14762180508244	0	"Col_2"
"AB_045190_T.1"	-1.61003655196057	0	"Col_2"
"AB_024126_T.1"	-2.55061052246826	0	"Col_2"
"AB_033053_T.1"	-1.46114782246947	0	"Col_2"
"AB_043535_T.1"	-2.03148667529508	0	"Col_2"
"AB_025634_T.1"	-1.2176348679289	0	"Col_2"
"AB_037064_T.1"	-1.6968374168904	0	"Col_2"
"AB_035824_T.1"	-1.80805182875572	0	"Col_2"
"AB_043780_T.1"	-2.72619169856752	0	"Col_2"
"AB_026788_T.1"	-1.61478834388185	0	"Col_2"
"AB_025887_T.1"	-1.19311926764155	0	"Col_2"
"AB_036783_T.1"	-2.09133257409096	0	"Col_2"
"AB_012171_T.1"	-1.94758261225583	0	"Col_2"
"AB_044847_T.1"	-1.21211212181291	0	"Col_2"
"AB_045648_T.1"	-1.72528983923531	0	"Col_2"
"AB_031069_T.1"	-1.40197478674071	0	"Col_2"
"AB_036280_T.1"	-1.11057426801462	0	"Col_2"
"AB_028098_T.1"	-1.04028095792376	0	"Col_2"
"AB_013422_T.1"	-1.39949996160747	0	"Col_2"
"AB_030517_T.1"	-2.2373045073488	0	"Col_2"
"AB_004186_T.1"	-1.8074723480538	0	"Col_2"
"AB_040737_T.1"	-1.40569045513257	0	"Col_2"
"AB_016149_T.1"	-1.79010868173859	0	"Col_2"
"AB_010948_T.1"	-1.07357880864448	0	"Col_2"
"AB_027137_T.1"	-1.69925988925268	0	"Col_2"
"AB_039654_T.1"	-1.15670483005382	0	"Col_2"
"AB_015225_T.1"	-1.33298715477277	0	"Col_2"
"AB_014345_T.1"	-1.08776260028772	0	"Col_2"
"AB_021240_T.1"	-1.03259045577727	0	"Col_2"
"AB_001194_T.1"	-1.63347234627674	0	"Col_2"
"AB_034105_T.1"	-1.08885584268936	0	"Col_2"
"AB_034623_T.1"	-1.1818766478606	0	"Col_2"
"AB_039768_T.1"	-2.58525541298921	0	"Col_2"
"AB_041668_T.1"	-1.52498513014134	0	"Col_2"
"AB_040988_T.1"	-3.03085895537106	0	"Col_2"
"AB_040955_T.1"	-1.3128107954651	0	"Col_2"
"AB_030978_T.1"	-1.03142667617483	0	"Col_2"
"AB_044346_T.1"	-1.47694477655525	0	"Col_2"
"AB_000630_T.1"	-1.53353063917798	0	"Col_2"
"AB_039577_T.1"	-2.05015764693992	0	"Col_2"
"AB_001727_T.1"	-1.24394141016487	0	"Col_2"
"AB_030318_T.1"	-1.108026264811	0	"Col_2"
"AB_031752_T.1"	-2.67660256417285	0	"Col_2"
"AB_034393_T.1"	-1.49792200735573	0	"Col_2"
"AB_044358_T.1"	-1.71892235040723	0	"Col_2"
"AB_002706_T.1"	-1.04750226810924	0	"Col_2"
"AB_045477_T.1"	-1.04290238813786	0	"Col_2"
"AB_021295_T.1"	-1.28114453837872	0	"Col_2"
"AB_033653_T.1"	-1.43040886179757	0	"Col_2"
"AB_028930_T.1"	-1.56149718101893	0	"Col_2"
"AB_035854_T.1"	-1.34658474635383	0	"Col_2"
"AB_005687_T.1"	-1.61540286748253	0	"Col_2"
"AB_045282_T.1"	-1.00216432781616	0	"Col_2"
"AB_041297_T.1"	-1.41340028158343	0	"Col_2"
"AB_017312_T.1"	-1.81759994655387	0	"Col_2"
"AB_045842_T.1"	-1.55524943491783	0	"Col_2"
"AB_027055_T.1"	-1.48196497990385	0	"Col_2"
"AB_035699_T.1"	-1.20752597603363	0	"Col_2"
"AB_012746_T.1"	-1.24223921487496	0	"Col_2"
"AB_027838_T.1"	-1.27172151958934	0	"Col_2"
"AB_002622_T.1"	-1.75093769991185	0	"Col_2"
"AB_036804_T.1"	-1.21750561074216	0	"Col_2"
"AB_031274_T.1"	-1.04185042507004	0	"Col_2"
