"FoldChange"	"pValue"	"color"
"AB_036899_T.1"	-1.28593352475517	0.00137974544303283	"Col_2"
"AB_002811_T.1"	-1.37450608814068	0.00104041788106228	"Col_2"
"AB_036806_T.1"	-1.46781141337593	0.00104041788106228	"Col_2"
"AB_012687_T.1"	-1.05936449267263	0.000898212381337111	"Col_2"
"AB_013340_T.1"	-2.95425167232307	0.000898212381337111	"Col_2"
"AB_031029_T.1"	-1.18734008756622	0.000898212381337111	"Col_2"
"AB_000022_T.1"	-1.71053825553908	4.35882107502291e-05	"Col_2"
"AB_000031_T.1"	-1.24579118274113	4.35882107502291e-05	"Col_2"
"AB_000047_T.1"	-1.14843457930287	4.35882107502291e-05	"Col_2"
"AB_000118_T.1"	-1.08046564892365	4.35882107502291e-05	"Col_2"
"AB_000141_T.1"	-1.00206185103483	4.35882107502291e-05	"Col_2"
"AB_000270_T.1"	-1.02700811969802	4.35882107502291e-05	"Col_2"
"AB_000539_T.1"	-1.60732097425672	4.35882107502291e-05	"Col_2"
"AB_000748_T.1"	-1.28644306799314	4.35882107502291e-05	"Col_2"
"AB_000802_T.1"	-1.25580598550845	4.35882107502291e-05	"Col_2"
"AB_000813_T.1"	-1.3588577713691	4.35882107502291e-05	"Col_2"
"AB_000837_T.1"	-1.67110769804067	4.35882107502291e-05	"Col_2"
"AB_000863_T.1"	-1.52685717096884	4.35882107502291e-05	"Col_2"
"AB_000871_T.1"	-1.27665978872266	4.35882107502291e-05	"Col_2"
"AB_000962_T.1"	-1.06390448450318	4.35882107502291e-05	"Col_2"
"AB_000993_T.1"	-1.56087856362626	4.35882107502291e-05	"Col_2"
"AB_000995_T.1"	-1.07206256280383	4.35882107502291e-05	"Col_2"
"AB_001012_T.1"	-1.02362966985612	4.35882107502291e-05	"Col_2"
"AB_001046_T.1"	-1.59556870714543	4.35882107502291e-05	"Col_2"
"AB_001119_T.1"	-1.55423860450295	4.35882107502291e-05	"Col_2"
"AB_001154_T.1"	-1.30389274726882	4.35882107502291e-05	"Col_2"
"AB_001169_T.1"	-1.02836014594286	4.35882107502291e-05	"Col_2"
"AB_001248_T.1"	-1.25385517824548	4.35882107502291e-05	"Col_2"
"AB_001324_T.1"	-1.0682509581099	4.35882107502291e-05	"Col_2"
"AB_001429_T.1"	-1.32819683270426	4.35882107502291e-05	"Col_2"
"AB_001534_T.1"	-1.14814355724341	4.35882107502291e-05	"Col_2"
"AB_001610_T.1"	-1.42735051487613	4.35882107502291e-05	"Col_2"
"AB_001676_T.1"	-1.78136577501675	4.35882107502291e-05	"Col_2"
"AB_001695_T.1"	-1.34853978200485	4.35882107502291e-05	"Col_2"
"AB_001873_T.1"	-1.13926870264633	4.35882107502291e-05	"Col_2"
"AB_002015_T.1"	-1.33566616192096	4.35882107502291e-05	"Col_2"
"AB_002079_T.1"	-1.98120389544725	4.35882107502291e-05	"Col_2"
"AB_002157_T.1"	-1.85750695895441	4.35882107502291e-05	"Col_2"
"AB_002181_T.1"	-1.77239579493229	4.35882107502291e-05	"Col_2"
"AB_002214_T.1"	-1.22556712253539	4.35882107502291e-05	"Col_2"
"AB_002226_T.1"	-1.04995730683433	4.35882107502291e-05	"Col_2"
"AB_002256_T.1"	-2.60725658243649	4.35882107502291e-05	"Col_2"
"AB_002617_T.1"	-1.38559964411263	4.35882107502291e-05	"Col_2"
"AB_002652_T.1"	-1.35683211644696	4.35882107502291e-05	"Col_2"
"AB_002698_T.1"	-1.81465987210118	4.35882107502291e-05	"Col_2"
"AB_002732_T.1"	-1.90894272282092	4.35882107502291e-05	"Col_2"
"AB_002808_T.1"	-1.0314103632796	4.35882107502291e-05	"Col_2"
"AB_002819_T.1"	-1.52676156966744	4.35882107502291e-05	"Col_2"
"AB_002938_T.1"	-1.50242853749634	4.35882107502291e-05	"Col_2"
"AB_003105_T.1"	-1.21158385783312	4.35882107502291e-05	"Col_2"
"AB_003195_T.1"	-1.16527433602796	4.35882107502291e-05	"Col_2"
"AB_003254_T.1"	-1.42943883550653	4.35882107502291e-05	"Col_2"
"AB_003274_T.1"	-1.0646847986957	4.35882107502291e-05	"Col_2"
