"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"ID.baseMean"	"ID.log2FoldChange"	"ID.lfcSE"	"ID.stat"	"ID.pvalue"	"ID.padj"
"AB_026545_T.1"	9803.89470339158	-0.753882516731348	0.160803214596625	-4.68823038533442	2.75577676503703e-06	0.0026160734599633	9803.89470339158	-0.753882516731348	0.160803214596625	-4.68823038533442	2.75577676503703e-06	0.0026160734599633
"AB_028260_T.1"	63.5143937149056	2.18039096724265	0.465331024406478	4.68567719082066	2.79035769317773e-06	0.0026160734599633	63.5143937149056	2.18039096724265	0.465331024406478	4.68567719082066	2.79035769317773e-06	0.0026160734599633
"AB_015079_T.1"	3887.61529749689	-1.73123066467153	0.371031903761415	-4.66598868485651	3.07136602880184e-06	0.00280375305718702	3887.61529749689	-1.73123066467153	0.371031903761415	-4.66598868485651	3.07136602880184e-06	0.00280375305718702
"AB_042809_T.1"	162.666266736268	-2.19742303454796	0.476301579347446	-4.61351196348861	3.95921463374531e-06	0.00352156913923054	162.666266736268	-2.19742303454796	0.476301579347446	-4.61351196348861	3.95921463374531e-06	0.00352156913923054
"AB_009458_T.1"	101.07503760478	-1.75927847977101	0.384735523182653	-4.57269571891285	4.81489115877109e-06	0.00417559398516526	101.07503760478	-1.75927847977101	0.384735523182653	-4.57269571891285	4.81489115877109e-06	0.00417559398516526
"AB_009859_T.1"	1511.93913285738	-1.34512586858919	0.297723197308945	-4.51804186152605	6.24141465928175e-06	0.00528069349062987	1511.93913285738	-1.34512586858919	0.297723197308945	-4.51804186152605	6.24141465928175e-06	0.00528069349062987
"AB_023406_T.1"	370.597296715284	-1.77430342661362	0.394753557652625	-4.49471168078737	6.96642727834961e-06	0.00575377132996832	370.597296715284	-1.77430342661362	0.394753557652625	-4.49471168078737	6.96642727834961e-06	0.00575377132996832
"AB_042963_T.1"	19094.2085512917	-0.752711012577674	0.169535110510032	-4.43985325702273	9.00202377252351e-06	0.00726212099174576	19094.2085512917	-0.752711012577674	0.169535110510032	-4.43985325702273	9.00202377252351e-06	0.00726212099174576
"AB_022326_T.1"	24485.6107464065	-0.808446237403425	0.182392911292329	-4.4324432987842	9.31712091229185e-06	0.00734549107560209	24485.6107464065	-0.808446237403425	0.182392911292329	-4.4324432987842	9.31712091229185e-06	0.00734549107560209
"AB_022256_T.1"	83.947675610554	-4.93267468307431	1.11455918210345	-4.42567318297546	9.61419884400002e-06	0.00741126541554481	83.947675610554	-4.93267468307431	1.11455918210345	-4.42567318297546	9.61419884400002e-06	0.00741126541554481
"AB_002147_T.1"	103.213947978945	-2.62825779045586	0.598520932812784	-4.39125458503884	1.12698490123367e-05	0.00849869113889016	103.213947978945	-2.62825779045586	0.598520932812784	-4.39125458503884	1.12698490123367e-05	0.00849869113889016
"AB_036027_T.1"	274.848313731444	-1.22069193567668	0.279481190458151	-4.36770694183611	1.25557810331463e-05	0.0092669678352939	274.848313731444	-1.22069193567668	0.279481190458151	-4.36770694183611	1.25557810331463e-05	0.0092669678352939
"AB_029882_T.1"	179.496700828999	1.50244343457695	0.346340726248737	4.33805013591708	1.43752367261949e-05	0.0103214814371857	179.496700828999	1.50244343457695	0.346340726248737	4.33805013591708	1.43752367261949e-05	0.0103214814371857
"AB_039330_T.1"	1948.04567524035	-1.60384660522842	0.369980800891772	-4.33494549274622	1.45796243887716e-05	0.0103214814371857	1948.04567524035	-1.60384660522842	0.369980800891772	-4.33494549274622	1.45796243887716e-05	0.0103214814371857
"AB_014931_T.1"	41349.8994834845	-1.02573085333971	0.237108108486325	-4.32600495988043	1.51838004701181e-05	0.0103276638138809	41349.8994834845	-1.02573085333971	0.237108108486325	-4.32600495988043	1.51838004701181e-05	0.0103276638138809
"AB_029470_T.1"	335.535271590651	3.54613441346188	0.819333170065875	4.32807378368042	1.50419082527545e-05	0.0103276638138809	335.535271590651	3.54613441346188	0.819333170065875	4.32807378368042	1.50419082527545e-05	0.0103276638138809
"AB_024723_T.1"	501.898718509753	-1.53419147948492	0.3552959566683	-4.3180662506588	1.57402188208131e-05	0.0105002394360613	501.898718509753	-1.53419147948492	0.3552959566683	-4.3180662506588	1.57402188208131e-05	0.0105002394360613
"AB_021454_T.1"	801.051197701424	-0.866995356043997	0.2010802951716	-4.311687305333	1.62013446921522e-05	0.0106039329438881	801.051197701424	-0.866995356043997	0.2010802951716	-4.311687305333	1.62013446921522e-05	0.0106039329438881
"AB_025735_T.1"	3131.9996911471	-1.09832311883808	0.255877911019746	-4.29237175831609	1.76774651553789e-05	0.0113558071995359	3131.9996911471	-1.09832311883808	0.255877911019746	-4.29237175831609	1.76774651553789e-05	0.0113558071995359
"AB_027823_T.1"	2715.63628701166	-1.11422246068892	0.259836055196512	-4.28817494110371	1.80147189354187e-05	0.0113620470027407	2715.63628701166	-1.11422246068892	0.259836055196512	-4.28817494110371	1.80147189354187e-05	0.0113620470027407
"AB_003275_T.1"	608.416531387295	-1.41213740830157	0.330622559594258	-4.27114656070218	1.94470545871365e-05	0.0118427029216255	608.416531387295	-1.41213740830157	0.330622559594258	-4.27114656070218	1.94470545871365e-05	0.0118427029216255
"AB_012401_T.1"	266.914464657884	-1.06324542085489	0.248945149618426	-4.27100275897961	1.94596000614792e-05	0.0118427029216255	266.914464657884	-1.06324542085489	0.248945149618426	-4.27100275897961	1.94596000614792e-05	0.0118427029216255
"AB_004541_T.1"	1131.3182418675	0.811590175305041	0.19042726098413	4.26194322761737	2.02656933882507e-05	0.0119753317388203	1131.3182418675	0.811590175305041	0.19042726098413	4.26194322761737	2.02656933882507e-05	0.0119753317388203
"AB_028910_T.1"	46.8976131783993	-1.89752119502943	0.445341958442441	-4.26081836453476	2.03679717659891e-05	0.0119753317388203	46.8976131783993	-1.89752119502943	0.445341958442441	-4.26081836453476	2.03679717659891e-05	0.0119753317388203
"AB_001259_T.1"	84.4360653243874	-1.44918238086194	0.346240379381996	-4.18548057118175	2.84563409167553e-05	0.0154429922169221	84.4360653243874	-1.44918238086194	0.346240379381996	-4.18548057118175	2.84563409167553e-05	0.0154429922169221
"AB_011806_T.1"	69.7502284980745	-1.91035490073047	0.456839663976203	-4.1816747786374	2.8936968321368e-05	0.0154429922169221	69.7502284980745	-1.91035490073047	0.456839663976203	-4.1816747786374	2.8936968321368e-05	0.0154429922169221
"AB_018137_T.1"	321.515831760751	-1.25381945698247	0.298590931491415	-4.19912102058772	2.67953090068563e-05	0.0154429922169221	321.515831760751	-1.25381945698247	0.298590931491415	-4.19912102058772	2.67953090068563e-05	0.0154429922169221
"AB_028923_T.1"	14686.6952848905	-0.927006314878563	0.221168795801771	-4.19139739635522	2.77241562252909e-05	0.0154429922169221	14686.6952848905	-0.927006314878563	0.221168795801771	-4.19139739635522	2.77241562252909e-05	0.0154429922169221
"AB_031247_T.1"	170.336967772641	1.18093009448038	0.281699297677703	4.19216556170296	2.76304229402276e-05	0.0154429922169221	170.336967772641	1.18093009448038	0.281699297677703	4.19216556170296	2.76304229402276e-05	0.0154429922169221
"AB_041519_T.1"	852.616576992416	-1.10647125087867	0.264562604713939	-4.1822662430885	2.88617701381103e-05	0.0154429922169221	852.616576992416	-1.10647125087867	0.264562604713939	-4.1822662430885	2.88617701381103e-05	0.0154429922169221
"AB_010818_T.1"	184.551711705049	-1.10263793628588	0.26524912845009	-4.15698985602266	3.22468303063709e-05	0.0169486408560257	184.551711705049	-1.10263793628588	0.26524912845009	-4.15698985602266	3.22468303063709e-05	0.0169486408560257
"AB_019390_T.1"	19.3149175588571	-2.79139672801262	0.672320173225795	-4.1518860197508	3.29746490437537e-05	0.0170725015026682	19.3149175588571	-2.79139672801262	0.672320173225795	-4.1518860197508	3.29746490437537e-05	0.0170725015026682
"AB_000811_T.1"	755.336998707425	1.90210333790023	0.459657497224356	4.13808835793193	3.50211510973795e-05	0.0178654222120147	755.336998707425	1.90210333790023	0.459657497224356	4.13808835793193	3.50211510973795e-05	0.0178654222120147
"AB_022453_T.1"	571.704290540495	-6.32916012373854	1.53136805083331	-4.13301042835161	3.58042474388748e-05	0.0180001962232917	571.704290540495	-6.32916012373854	1.53136805083331	-4.13301042835161	3.58042474388748e-05	0.0180001962232917
"AB_002175_T.1"	105.338599912114	-1.35615463727802	0.32970500082854	-4.11323648070256	3.90150353683965e-05	0.0190618670689339	105.338599912114	-1.35615463727802	0.32970500082854	-4.11323648070256	3.90150353683965e-05	0.0190618670689339
"AB_014988_T.1"	626.940447306762	0.870182193195555	0.211514482409977	4.11405490196594	3.88768907453146e-05	0.0190618670689339	626.940447306762	0.870182193195555	0.211514482409977	4.11405490196594	3.88768907453146e-05	0.0190618670689339
"AB_025629_T.1"	54.808961358584	-4.93622712020923	1.20157350637759	-4.10813578529255	3.98865590887552e-05	0.0192170117809699	54.808961358584	-4.93622712020923	1.20157350637759	-4.10813578529255	3.98865590887552e-05	0.0192170117809699
"AB_002058_T.1"	3329.20566462372	-0.861960708627755	0.210266479446946	-4.09937290477745	4.1427108976931e-05	0.0194197970716319	3329.20566462372	-0.861960708627755	0.210266479446946	-4.09937290477745	4.1427108976931e-05	0.0194197970716319
"AB_004287_T.1"	145.557386538793	-1.27495492307379	0.310929876302913	-4.10045807830865	4.1233312916172e-05	0.0194197970716319	145.557386538793	-1.27495492307379	0.310929876302913	-4.10045807830865	4.1233312916172e-05	0.0194197970716319
"AB_040533_T.1"	9.34749521527099	-6.17469076388433	1.50969831612265	-4.09001632838989	4.3134282152514e-05	0.0199504681811808	9.34749521527099	-6.17469076388433	1.50969831612265	-4.09001632838989	4.3134282152514e-05	0.0199504681811808
"AB_041464_T.1"	111.695164562979	-1.7811902628506	0.436008361608725	-4.08522042164193	4.40349937035411e-05	0.020099077586607	111.695164562979	-1.7811902628506	0.436008361608725	-4.08522042164193	4.40349937035411e-05	0.020099077586607
"AB_007648_T.1"	15720.8916839376	-0.931525819103566	0.229742513193227	-4.05465147114543	5.02091073705213e-05	0.0226195289035846	15720.8916839376	-0.931525819103566	0.229742513193227	-4.05465147114543	5.02091073705213e-05	0.0226195289035846
"AB_015317_T.1"	444.205783196899	-0.958293379260755	0.236802560046433	-4.04680329077882	5.19218381045321e-05	0.023091239000104	444.205783196899	-0.958293379260755	0.236802560046433	-4.04680329077882	5.19218381045321e-05	0.023091239000104
"AB_008338_T.1"	3300.21844071001	-0.855980809951258	0.212247056939444	-4.03294548482469	5.50820613032534e-05	0.0241866028423868	3300.21844071001	-0.855980809951258	0.212247056939444	-4.03294548482469	5.50820613032534e-05	0.0241866028423868
"AB_019246_T.1"	220.048376774524	-1.91049385861033	0.474127901834883	-4.0294904628407	5.58978834996217e-05	0.0242380210089797	220.048376774524	-1.91049385861033	0.474127901834883	-4.0294904628407	5.58978834996217e-05	0.0242380210089797
"AB_005841_T.1"	128.586566516895	1.31826126801549	0.328640363388863	4.01125794294374	6.03960793052737e-05	0.025851279057692	128.586566516895	1.31826126801549	0.328640363388863	4.01125794294374	6.03960793052737e-05	0.025851279057692
"AB_046084_T.1"	437.328474118215	-1.65194237431683	0.412111136048002	-4.00848758943611	6.11088495699139e-05	0.025851279057692	437.328474118215	-1.65194237431683	0.412111136048002	-4.00848758943611	6.11088495699139e-05	0.025851279057692
"AB_011663_T.1"	49690.7737459334	-0.984093172456353	0.246541924043785	-3.99158551338952	6.5633013177545e-05	0.0274306457122393	49690.7737459334	-0.984093172456353	0.246541924043785	-3.99158551338952	6.5633013177545e-05	0.0274306457122393
"AB_022291_T.1"	2715.62557351531	-0.824977205767967	0.208465453942653	-3.95738090012223	7.57760478113964e-05	0.0312928014586849	2715.62557351531	-0.824977205767967	0.208465453942653	-3.95738090012223	7.57760478113964e-05	0.0312928014586849
"AB_001791_T.1"	6047.12997734372	-0.768267250773889	0.19450137878277	-3.94993215771458	7.81733475396128e-05	0.0319030029741368	6047.12997734372	-0.768267250773889	0.19450137878277	-3.94993215771458	7.81733475396128e-05	0.0319030029741368
"AB_004808_T.1"	129.624362559867	-1.40698749852192	0.356820027541763	-3.94312928064905	8.04252722853852e-05	0.0322971698846134	129.624362559867	-1.40698749852192	0.356820027541763	-3.94312928064905	8.04252722853852e-05	0.0322971698846134
"AB_034551_T.1"	22.2364128371127	-4.01231402655291	1.01798741427963	-3.94141810622699	8.10012908980186e-05	0.0322971698846134	22.2364128371127	-4.01231402655291	1.01798741427963	-3.94141810622699	8.10012908980186e-05	0.0322971698846134
"AB_023991_T.1"	303.376026846068	-1.22555576907519	0.312599331100516	-3.92053228252467	8.83535986241436e-05	0.034437055985089	303.376026846068	-1.22555576907519	0.312599331100516	-3.92053228252467	8.83535986241436e-05	0.034437055985089
"AB_027644_T.1"	92.0306219160932	-4.01264193003414	1.02290890186467	-3.9227754521634	8.75347267945262e-05	0.034437055985089	92.0306219160932	-4.01264193003414	1.02290890186467	-3.9227754521634	8.75347267945262e-05	0.034437055985089
"AB_037487_T.1"	53.5969632703325	4.01414370832583	1.02761887699435	3.90625726929682	9.3736711504916e-05	0.0361292531710448	53.5969632703325	4.01414370832583	1.02761887699435	3.90625726929682	9.3736711504916e-05	0.0361292531710448
"AB_020572_T.1"	452.695960944263	-1.45501762442885	0.373054404909638	-3.90028265389678	9.60804484255337e-05	0.0366256557739928	452.695960944263	-1.45501762442885	0.373054404909638	-3.90028265389678	9.60804484255337e-05	0.0366256557739928
"AB_015209_T.1"	97.733187520917	1.38516831668238	0.357193524864543	3.8779211275111	0.000105352858653676	0.0397237534112759	97.733187520917	1.38516831668238	0.357193524864543	3.8779211275111	0.000105352858653676	0.0397237534112759
"AB_001073_T.1"	1029.26684097038	-1.4368877696114	0.372352422040432	-3.85894567769287	0.000113877244323228	0.0421485748088288	1029.26684097038	-1.4368877696114	0.372352422040432	-3.85894567769287	0.000113877244323228	0.0421485748088288
"AB_002228_T.1"	738.304449693459	-1.41498856195556	0.366768574157175	-3.85798746582138	0.000114324509309178	0.0421485748088288	738.304449693459	-1.41498856195556	0.366768574157175	-3.85798746582138	0.000114324509309178	0.0421485748088288
"AB_007113_T.1"	68.3151406129019	2.08987858533332	0.542352266437251	3.85336010313347	0.000116507843652049	0.0421485748088288	68.3151406129019	2.08987858533332	0.542352266437251	3.85336010313347	0.000116507843652049	0.0421485748088288
"AB_010990_T.1"	7.63436747311177	-6.81506229813389	1.76989909300978	-3.85053720014322	0.000117859026102119	0.0421485748088288	7.63436747311177	-6.81506229813389	1.76989909300978	-3.85053720014322	0.000117859026102119	0.0421485748088288
"AB_043753_T.1"	165.991125611071	1.70226845919363	0.442056205461908	3.85079643303484	0.000117734330778372	0.0421485748088288	165.991125611071	1.70226845919363	0.442056205461908	3.85079643303484	0.000117734330778372	0.0421485748088288
"AB_016713_T.1"	177.976563673057	-2.24421942026379	0.585438303502639	-3.8334003887972	0.000126383992223595	0.0445519951564655	177.976563673057	-2.24421942026379	0.585438303502639	-3.8334003887972	0.000126383992223595	0.0445519951564655
"AB_044238_T.1"	2841.7874513456	-1.39152972873367	0.363141867066423	-3.83191764688245	0.000127148304087465	0.0445519951564655	2841.7874513456	-1.39152972873367	0.363141867066423	-3.83191764688245	0.000127148304087465	0.0445519951564655
"AB_000547_T.1"	1127.22509557491	-0.875585850837167	0.229760618908888	-3.81086129988352	0.000138483453753012	0.0480385252723825	1127.22509557491	-0.875585850837167	0.229760618908888	-3.81086129988352	0.000138483453753012	0.0480385252723825
"AB_009245_T.1"	1023.39582704238	0.853087798977561	0.224107888693217	3.80659424329931	0.000140893617810905	0.0483906802796285	1023.39582704238	0.853087798977561	0.224107888693217	3.80659424329931	0.000140893617810905	0.0483906802796285
